,track_name,artist_name,release_date,id_track,popularity,genero
50,TOT ESTÀ PER FER,"La Fúmiga, Ginestà",2024-02-23,3WM0WJx35Bj0Oou7wPJNVQ,39,indie
51,Tesis,"Love of Lesbian, Zahara",2024-10-11,2dySjrd3Lat9rIwwiQe6kP,41,indie
52,Linger - SiriusXM Session,Royel Otis,2024-05-31,2dono2Koz7DEvGwxUsmMLq,73,indie
53,COM ESTÀ EL PATI,Oques Grasses,2024-04-12,7GH39crzuxGnYBNS5YmpVm,39,indie
54,Run Your Mouth,The Marías,2024-05-31,19fKJrO9XdOf6Xla2QHecO,71,indie
55,"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",2024-02-09,745JbQYxoYIegHzHTUxETp,70,indie
56,No cambiaría nada,Shinova,2024-03-01,0T3LAtW2XMPTvTapMLIdHZ,39,indie
57,Let's Go Back,Jungle,2024-09-04,3fvZo45Y28ly1QBo05pujJ,68,indie
58,Sienna,The Marías,2024-05-31,0InIeZW4P6VO7dUGRM4AKH,75,indie
59,Octubre del 24,"Joan Dausà, Paula Koops",2024-08-30,5ZpJgKS6rTMoP78WMlsUFg,39,indie
60,Mañana No Existe,Sexy Zebras,2024-09-20,777fBnjDxkxeQCM9pOkTBd,38,indie
61,Acantilado,"Veintiuno, Enol",2024-09-13,3fGXwYc0Pq4xXTYfkUJMoc,38,indie
62,MUTT,Leon Thomas,2024-09-27,2uvE4L5ZsYKpv8hbK4TIOt,76,indie
63,Figurantes,Vetusta Morla,2024-05-31,0uwUDLoosqJ7KRem4qRPxv,39,indie
64,Ejército de salvación,Love of Lesbian,2024-10-11,2MPORXNDzuxpNTbjzgA0tT,40,indie
65,Navigating,Twenty One Pilots,2024-05-24,3gy21TwRSP40aUMwcY7Rtq,66,indie
66,BAMBI,Oques Grasses,2024-04-12,5rpFMC1gxCXJpV24QzDRCi,38,indie
67,misses,Dominic Fike,2024-05-03,6WTFHKrnZpwEBLRS10Ylqs,72,indie
68,For Cryin' Out Loud!,FINNEAS,2024-10-04,4nsd2DbMYqRwkvIQ51r4cp,68,indie
69,El Entusiasmo,Biznaga,2024-10-04,0P07lgNnpX5JrUUWB07QuK,38,indie
70,"No Llores, Dr G",Alcalá Norte,2024-04-17,3GuOY8LNiqi8yPAzFC3vJU,38,indie
71,Abyss - from Kaiju No. 8,YUNGBLUD,2024-01-19,2kLWSmKHhfUBepkIA9oNe5,65,indie
72,Perdí los Galeones,"Niña Polaca, Sexy Zebras",2024-05-31,2ZNQgbErHYNYUvMKyDAWyS,38,indie
73,Ahora O Nunca,"La Casa Azul, Soleá Morente",2024-09-24,1ST1Ch8NjO1mtjvGLWKqbb,39,indie
74,¿Qué vas a saber?,"Love of Lesbian, Amaral",2024-05-31,38V0tYzvhjYghBvlES5oef,38,indie
75,Starburster,Fontaines D.C.,2024-08-23,09ttHg3ZNVgDlYBZa1ZBw0,67,indie
76,La hermandad,Love of Lesbian,2024-07-05,67Pr9voSdTnhsOcuS2QUhK,38,indie
77,NADA,León Benavente,2024-10-04,2VN4AIHsNYoasG1RnnYXly,38,indie
78,La meva sort,Ginestà,2024-02-09,2VOwxQnBFyAYRsRKtO9zbm,37,indie
79,QUE TIA!,"La Fúmiga, NAINA",2024-02-23,0rUJLLIJTJap4vOptloi4S,37,indie
80,Overcompensate,Twenty One Pilots,2024-05-24,1LAlLBTGBUO0MDA8IbSysd,65,indie
81,420N,"Alcalá Norte, Sunny Wright IV",2024-04-17,0ldgFueJwZj4ub8RlWDAkZ,37,indie
82,Neverender,"Justice, Tame Impala",2024-04-26,3aQ9MHkMeL7Yu7jpyF62xn,65,indie
83,Next Semester,Twenty One Pilots,2024-05-24,1BANPzYIhCQkJ1ZFq2Fb0O,65,indie
84,El Rey De Los Judíos (Un Cosquilleo),Alcalá Norte,2024-04-17,5Wc15pCawmhLuRLDvsfJ8E,37,indie
85,KOALES,La Fúmiga,2024-02-23,4IrUj03q2ouHvqXVdLEuiX,36,indie
86,her,JVKE,2024-08-30,6G9YlbU3ByPJQvOFDRdwyM,68,indie
87,Backslide,Twenty One Pilots,2024-05-24,6fNaHkjAxP6rI2sZhT7QJn,65,indie
88,Tu nombre es una puerta por cerrar,Parquesvr,2024-10-25,7BQKLMDDLP16FOJofl6SSH,36,indie
89,Sexy to Someone,Clairo,2024-07-12,3awweDjWIuXNMogMClJnvE,69,indie
90,LA AVENTURA,León Benavente,2024-10-04,4ZQxcco2J3y6vju5eUXmGi,36,indie
91,Nothing Matters,The Last Dinner Party,2024-02-02,5crY7axm3GejOxy5PsnnPk,67,indie
92,Lobos,Shinova,2024-03-01,3gc9J2KpGmlo5tLGhVWc7b,36,indie
93,I Was Made For Lovin’ You - from The Fall Guy,YUNGBLUD,2024-04-26,55ikcenXPbQdzCnO1sOuYg,66,indie
94,La gran renuncia,Biznaga,2024-10-04,4LRNHxl4HvjjzAO8B7Sv9u,36,indie
95,Canción de emergencias,Love of Lesbian,2024-10-11,0lgSBf4QjIIQRhvIGYLVEd,37,indie
96,Estarás,Veintiuno,2024-05-24,0292Jk8yPkYA0b8PpIagtK,36,indie
97,Loca,Babi,2024-04-02,3MrWbBl9WB14QDb62hYIe3,44,indie
98,Supermán,"Alcalá Norte, Sunny Wright IV",2024-04-17,1KDWVU0arjnu8sGrwe4lRB,36,indie
99,Midwest Indigo,Twenty One Pilots,2024-05-24,7GVQS66ukm48XZVymA3ZUg,64,indie
100,Calling After Me,Wallows,2024-05-24,6YVajR33kCWLhWpMVD8AGD,69,indie
101,Bug,Fontaines D.C.,2024-08-23,0MXmiqd7zoXxv6Gqn9ahhQ,67,indie
102,El futuro sobre plano,Biznaga,2024-10-04,5Tw395NgXE6T0F7SyevHQz,35,indie
103,Querida amiga pena,"Niña Polaca, David Ruiz",2024-07-04,5KEgll7sUfO88JAzoi4pho,35,indie
104,Vignette,Twenty One Pilots,2024-05-24,3sEufjE0ITaW5qhtnW3avv,64,indie
105,EN EL FESTÍN,León Benavente,2024-10-04,21trcArwKj5mB5RDXVu6Tb,35,indie
106,De tot el món,Ginestà,2024-02-09,2uJHtzFDUljl4zffwSiUu3,35,indie
107,Cardio y caladas,"Mujeres, LA ÉLITE",2024-06-20,7N32rP2LvQh0IJw9qRmbCe,35,indie
108,Love Me Not,Ravyn Lenae,2024-05-03,1UNEuG9DYOWiikf00ayr52,71,indie
109,Murder on the Dance Floor - triple j Like A Version,Royel Otis,2024-01-29,1swz9stsbG1p34SJHJqiww,64,indie
110,Joderse La Vida,Carolina Durante,2024-06-27,5BiKPJiYsyBN5nc9nyGZpm,36,indie
111,Hasta el final (feat. Leiva),"Coque Malla, Leiva",2024-09-27,5QMHGB9Ea6nVVar5sh3x8q,35,indie
112,Movimiento,Shinova,2024-03-01,0Z3TvSXGDJ3qmL1dXe6DaZ,35,indie
113,Petit bonbon (feat. Rigoberta Bandini),"Bon Entendeur, Rigoberta Bandini",2024-03-29,7G2jvfEMxaP9ry4kWtMB8o,44,indie
114,La Champions y el Mundial (feat. Leiva),"Love of Lesbian, Leiva",2024-10-10,2Ay18ni59OhcUb66nBjnYj,35,indie
115,Gloria,Shinova,2024-03-01,2G4uFShdyij1QUlp01Risx,34,indie
116,La Tormenta,"Varry Brava, Suu",2024-04-25,1lzJAvBNcBolCYHs5GLuDf,34,indie
117,Puentes,Vetusta Morla,2024-05-31,3UEKxKRPkUzOGVTYlDf15a,35,indie
118,Take A Bite,beabadoobee,2024-08-09,1GClDyMiSLrpzjzwIfWRIa,70,indie
119,Los días que vendrán,Shinova,2024-03-01,7o9Hhym052Xi45eCAtOvdp,34,indie
120,"Madrid, Madrid, Madrid",Sidecars,2024-05-22,72ko9QbSW0PIR8rD0WItAH,34,indie
121,Look At That Woman,ROLE MODEL,2024-07-19,6Op1AAvS0Jb3Gbom92zadJ,67,indie
122,Paranoia,The Marías,2024-05-31,4gtIYSYu8u2ItBqrhCaChL,68,indie
123,MORFEO,WOS,2024-03-21,297Ev6aeDHc8dECDmK7SFH,54,indie
124,La Tormenta,"Varry Brava, Suu",2024-10-04,5EDAygZAjsiIHIPcVlslBQ,34,indie
125,Favourite,Fontaines D.C.,2024-08-23,27w0RH5IDt6xU3B2j7QOuy,65,indie
126,All I Ever Asked,Rachel Chinouriri,2024-05-03,1awQLv1J6LkeEQ5co4OOoQ,65,indie
127,In The Modern World,Fontaines D.C.,2024-08-23,3kQmcD1XU29nSMrS7kgsWm,62,indie
128,Beaches,beabadoobee,2024-08-09,1a19jsjG2DvbN1fVJonKUU,70,indie
129,At The Risk Of Feeling Dumb,Twenty One Pilots,2024-05-24,0ZucyPms79Cydv0RMYV2Oi,61,indie
130,Oldies Station,Twenty One Pilots,2024-05-24,7dI0mSvbdJTynUnEkWIom1,61,indie
131,Paladin Strait,Twenty One Pilots,2024-05-24,5HvDKyJlHWg42BdsE4ycSm,61,indie
132,Love Me Not,Ravyn Lenae,2024-08-09,4WFgvKVfEhb3IUAFGrutTR,68,indie
133,Hell You Call A Dream,The Warning,2024-06-28,03A89GAR9MPybXei4sZiYh,57,indie
134,Add Up My Love,Clairo,2024-07-12,6FcDxtnGfsYHOcGkXN2OIG,67,indie
135,May Ninth,Khruangbin,2024-04-05,5yVGW2o9LXaiiS4I3HUM3k,63,indie
136,REM,HUMBE,2024-02-23,2rLHjGObK4sfhIatgR6l6h,61,indie
137,You (feat. Hermanos Gutiérrez),"RY X, Hermanos Gutiérrez",2024-09-13,3r14cTnRNBAXpYfRorUFa7,57,indie
138,Lavish,Twenty One Pilots,2024-05-24,49oxuPnuWOL793zpF6zgLQ,61,indie
139,Real Life,The Marías,2024-05-31,3HVRZxCp3BWYuYe8L8BMNH,65,indie
140,Overcompensate,Twenty One Pilots,2024-02-29,0wEGo9LsSrSUz9HOtraWAO,60,indie
141,Dance You Outta My Head,Cat Janice,2024-01-19,6NMqeF0Ssmi7d3dSUqnOFf,57,indie
142,Neverender - Rampa Remix,"Justice, Tame Impala, Rampa, Keinemusik",2024-09-26,5EtJ3keh0umOlQ0kHXvNIS,57,indie
143,Deeply Still In Love,ROLE MODEL,2024-07-19,2jAQzmhwPPcc6jBx4w664w,62,indie
144,MUTT,Leon Thomas,2024-08-09,1mh9eHVRdNhzryG43PXdW1,70,indie
145,Lejos De La Ciudad,Daniela Spalla,2024-01-19,6ZPx4OfYVHv7FkPAF2Khbm,56,indie
146,Here's The Thing,Fontaines D.C.,2024-08-23,4J4pysp2EFNhYibI8tIg0D,60,indie
147,Life,"Jamie xx, Robyn",2024-06-17,0sJMoIcWlkdSqnADm5Q2am,54,indie
148,Snap Back,Twenty One Pilots,2024-05-24,5QPGnFslbDUQ7mDteKn3By,59,indie
149,You Need Me Now? (feat. Sabrina Carpenter),"girl in red, Sabrina Carpenter",2024-04-12,34qaGPDvfWqp3F4iD5nGhf,61,indie
150,Leaveyourlove,Parcels,2024-10-23,5GGHmGNZYnVSdRERLUSB4w,53,indie
151,Rule #34,Fish in a Birdcage,2024-04-01,37BZW7WkMBkWyIVs5OMVJt,62,indie
152,The Craving (Jenna's version),Twenty One Pilots,2024-05-24,4hfqe20vqkuRv1RDsA1LbQ,59,indie
153,THINGS BEHIND THINGS BEHIND THINGS,Bon Iver,2024-10-18,2kyL1eP0mluFHYlAwKySzj,55,indie
154,Forever,Noah Kahan,2024-02-09,0FlwhvrncUKrEAhzunmCKm,70,indie
155,Witchy (feat. Childish Gambino),"KAYTRANADA, Childish Gambino",2024-06-07,1PxKsGzQcmiwDHvA9ig5gv,64,indie
156,Malbec,"HUMBE, Reik",2024-06-20,3T3PXtfMI5oHdzOViRsJ3g,58,indie
157,S P E Y S I D E,Bon Iver,2024-10-18,05qoJ1JUl7LJxB6kp24DSP,60,indie
158,The Feminine Urge,The Last Dinner Party,2024-02-02,1gRK6QnBOpNtEDjYKftzTc,59,indie
159,Terrapin,Clairo,2024-07-12,32fwe7MW5koort1Ua3YFx6,65,indie
160,Lately,RÜFÜS DU SOL,2024-10-11,09eWLCCXXypdgrlfLAMy3n,60,indie
161,Romance,Fontaines D.C.,2024-08-23,4DE8iIHNUYpAmilzPdAGoT,58,indie
162,Second Nature,Clairo,2024-07-12,7cFwopK7QTOgaEwF9JgipA,63,indie
163,Break My Love,RÜFÜS DU SOL,2024-10-11,7kWLSsy2KfSFPhbbNysnns,59,indie
164,Neverender,"Justice, Tame Impala",2024-04-25,0ccoGCaOFCxI6pHixrQpKj,57,indie
165,Back On 74 - Full Crate Remix,"Jungle, Full Crate",2024-02-23,0eBAg5wJBu2Acv6o72iY4c,58,indie
166,Alley Rose,Conan Gray,2024-04-05,4h2KgbKNdOSVC3IJnFOFoV,60,indie
167,If Our Love Is Dead,Royel Otis,2024-10-02,1x1zGuT83cK1gDYZzCSVrk,56,indie
168,Lotus Eater,FINNEAS,2024-10-04,2E1C3NlPA0AfmiFJE4MTXT,59,indie
169,Bourgeoisieses,Conan Gray,2024-04-05,056bKm6W5j9QodOftRznUV,59,indie
170,Cinderella,Remi Wolf,2024-07-12,46clCWv55EyW1ZlOl796It,63,indie
171,Nomad,Clairo,2024-07-12,4WJPxTsvWIdRZ9vMtqk7fj,62,indie
172,To Love,Suki Waterhouse,2024-09-13,4pteEcX2rHSJXK8XSOtWP8,60,indie
173,My Fun,Suki Waterhouse,2024-09-13,3nPifd7hjanGVp02REhtlH,60,indie
174,Slow Dance,Clairo,2024-07-12,2qmmnbJ9JR3f7vofbyje5r,62,indie
175,A Tear in Space (Airlock),Glass Animals,2024-07-19,6l6XVeeoTe3ggya4fLY8l8,63,indie
176,Made For Me,Muni Long,2024-08-30,6m94NnMDxM5KM5Ut5vgfhR,65,indie
177,Foam,Royel Otis,2024-02-16,4lfuRRTLD4UFkSVVArVVaK,58,indie
178,Stranger,"Hinds, Grian Chatten",2024-09-06,4Dk9H0ISIzh2sVwfVrUc2S,45,indie
179,OMG,Suki Waterhouse,2024-09-13,5vYjTN8d0DZ2SosbKSx5Nj,61,indie
180,breaking news,flowerovlove,2024-07-19,654XTpkoachnc4HT2Fi3Fn,61,indie
181,Love You Anyway,The Marías,2024-05-31,3vxvz0JoRDvnx2jG9oPljA,63,indie
182,MALAVITA,Coma_Cose,2024-04-26,49tdZnvKAnJP6Xb3PUucPD,59,indie
183,Somebody Else - Spotify Singles,ROLE MODEL,2024-09-18,5gMZytf2L5iBLiyBEaSAhh,60,indie
184,This Is The Life - Paradise Inc. Remix,"Sarah de Warren, Charming Horses, Hanno, Paradise Inc.",2024-05-03,1k8UhmiSVxit4kIPynyQ4l,48,indie
185,The Craving - single version,Twenty One Pilots,2024-05-22,0S7lkKStHgfgjgwSFOvRNA,57,indie
186,Voy a Olvidarme de Mí (feat. Bomba Estéreo),"Zoe Gotusso, Bomba Estéreo",2024-10-25,6CjV7qCrV3HvZ6NE0xLySS,50,indie
187,Baddy On The Floor,"Jamie xx, Honey Dijon",2024-04-15,3CqaTHbiU2nBy3Ar9RnDHN,55,indie
188,YES IT IS,Leon Thomas,2024-09-27,2iksjpqL3eraxCBKqNHuqd,65,indie
189,Baddy On The Floor,"Jamie xx, Honey Dijon",2024-09-20,79gWc6dZ1dXH7rC67DTunz,55,indie
190,Sinner,The Last Dinner Party,2024-02-02,5IXA8J6Xugs507nAzwSa5F,58,indie
191,Sexy to Someone,Clairo,2024-05-23,2Nq4SFbvYYZa8AF7lD7CWU,60,indie
192,Love Me Not (feat. Rex Orange County),"Ravyn Lenae, Rex Orange County",2024-10-08,3ld1FzyNgpZwGn4h9cOXrq,63,indie
193,Nobody's Soldier,Hozier,2024-08-19,0u5F4oIPIGPrNL8A0Creez,54,indie
194,One Night/All Night,"Justice, Tame Impala",2024-04-26,2Oidi4pAbR9X81PBaV71N8,57,indie
195,Lonely Dancers,Conan Gray,2024-04-05,2zg5ClMcmqNIBrHATdxftp,56,indie
196,Waited All Night,"Jamie xx, Romy, Oliver Sim, The xx",2024-09-20,4gBniy3TwR9o2JDBx48TlD,53,indie
197,Music is Better,RÜFÜS DU SOL,2024-10-11,4NlxBNd38G9nXjCVrbBYre,57,indie
198,Death Kink,Fontaines D.C.,2024-08-23,02Gry0RACPHWE7266Lfr7X,57,indie
199,言葉にせずとも,SIX LOUNGE,2024-10-04,4NqQsjG9k9tCChdp51jX8V,56,indie
200,"Oh, Gemini",ROLE MODEL,2024-07-19,6gKCztJf6T1hpXdWcFk8KB,58,indie
201,All The Light,Ryan Harris,2024-07-31,49q67fOFH8hDvyOIN3wtap,55,indie
202,Running In Circles,Dead Poet Society,2024-01-26,4pEU0NT64oiem9lDT7nuJn,54,indie
203,Love Songs,Clairo,2024-10-09,7wei8Hb9DxoVKUOIIAhDEQ,62,indie
204,Niente Panico,Ghali,2024-10-11,1GVDt0vn0wJ1QemPfMEWTU,66,indie
205,Echo,The Marías,2024-05-31,3SH1vOTwgg5Ma1NhHaXvrA,60,indie
206,Me Da Igual,L'Impératrice,2024-06-07,5zmpSdPtjmPaQUFelVPMaJ,53,indie
207,Coming Home,beabadoobee,2024-08-09,36FgNo5lmrUUSrDqXJLsrz,63,indie
208,Spring Into Summer,Lizzy McAlpine,2024-10-04,6oCXDaFZYL7sHnowv6pdXb,67,indie
209,COME UN TUONO (feat. Guè),"Rose Villain, Guè",2024-03-08,0lXVWzLwDnKB7Ro5p0AJPg,63,indie
210,Seed of a Seed,Haley Heynderickx,2024-07-30,2dLVXnwdnstcHIRTJMgqsx,53,indie
211,Automatic Sun,The Warning,2024-06-28,4GxdRrDz8nV2B51wdaQh5k,54,indie
212,this is what forever feels like (with Nick Jonas),"JVKE, Nick Jonas",2024-09-13,3uTsiaNxy6h6EAd7MsCf9D,58,indie
213,Pon Pón,Khruangbin,2024-04-05,41c8iFH2Q8n87lkrlaRZ1X,58,indie
214,can't slow down,almost monday,2024-09-25,15IF4wSCMrAo2Rq0eytARR,57,indie
215,Soup,Remi Wolf,2024-07-12,1Wi1XpdZzGVIdRTzlTrIEF,62,indie
216,WHITE NIGHT,"Jake Miller, HOYO-MiX",2024-01-27,49xooPdasAQlKhW6Sf1Rhq,54,indie
217,Beautiful People (Stay High),The Black Keys,2024-04-05,2meH4dMuvGlooo2tpiPjJp,51,indie
218,Desire,Fontaines D.C.,2024-08-23,0sM6V5ruZJWKdRGaB7jiXI,56,indie
219,All You Children,"Jamie xx, The Avalanches",2024-09-20,3cfgisz6DhZmooQk08P4Eu,53,indie
220,Next Exit,Vacations,2024-01-12,3aI2wWEeNmtYDvsAyJahyi,61,indie
221,On The Way,Hollow Coves,2024-03-01,69tijN4CptXIifDieXBtXa,52,indie
222,I Sent My Therapist To Therapy,Alec Benjamin,2024-05-10,6HHsU2AtvpnqmrItTEl0VX,56,indie
223,Nack Nostalgia,Royel Otis,2024-07-19,5MAKcQ6f6QvqZE21KD2AW5,57,indie
224,Bones Shake,Hazlett,2024-04-19,2TX0eN7jdjQiGx7NHSax7l,55,indie
225,Fainted Love,Conan Gray,2024-04-05,52jyBtCB2MJT7U3DDo6Brj,54,indie
226,Too Much,girl in red,2024-02-09,36FZL9SzRh5BhtG1cUyGWr,49,indie
227,CABEZAS CROMADAS,"WOS, Dillom",2024-03-21,1FoPf8w0x67jIf52IJEfeQ,47,indie
228,Life,"Jamie xx, Robyn",2024-09-20,0pMj03SiaZ9bkFlXQWNhtZ,52,indie
229,NUEVAS COORDENADAS,WOS,2024-03-21,7kysK9zB05cNs2MMzVW8jq,49,indie
230,Thank You,Clairo,2024-07-12,0mMlo76aVZHpuvoR6fjBSK,60,indie
231,Writing's On The Wall,ROLE MODEL,2024-07-19,4mDTqEqt0QHQFPNkz8eHjr,58,indie
232,"New York, Let's Do Nothing",King Hannah,2024-05-31,43TN8zLpTz75TIvWSZ6cr3,48,indie
233,Six Feet Deep,The Warning,2024-06-28,0PYv39k6J2A85gCidgpn5u,53,indie
234,Never Need Me,Rachel Chinouriri,2024-05-03,2gWY1fvwvKPQFFoahY4p3v,59,indie
235,S!CK,The Warning,2024-06-28,1V0zZKhkSJL8GUOERCZmxf,53,indie
236,Music is Better,RÜFÜS DU SOL,2024-06-21,2OnSedqUAqhCLZhCR4gjMw,54,indie
237,Angel,NewDad,2024-01-26,1kiw6IXeTauPy3L964yxoZ,55,indie
238,Snap My Finger (feat. PinkPantheress),"KAYTRANADA, PinkPantheress",2024-06-07,5LyKocU0lhUBlXrFKDxbBO,60,indie
239,Music On The Radio,Empire Of The Sun,2024-05-17,0FoEQ5MUMwOrnQ4pWyrfrA,50,indie
240,VIBES DON'T LIE,Leon Thomas,2024-09-27,1WwrfoGe0K33z1tVI6mevJ,61,indie
241,Please Slow Down - Rubber Bridge Version,SYML,2024-08-23,3oL8uIUXlo0D8CDvS3mlXR,53,indie
242,Cleats,FINNEAS,2024-10-04,0REms6Av7SrnzBEKXwxUoB,56,indie
243,Puoi (feat. Pinguini Tattici Nucleari),"Fulminacci, Pinguini Tattici Nucleari",2024-01-12,53uRmYY1yOtme8h215KzOm,57,indie
244,Call Your Mom (with Lizzy McAlpine),"Noah Kahan, Lizzy McAlpine",2024-02-09,3guGAtyo4OMdTZzOshIugb,63,indie
245,LUCID DREAMS (feat. Masego),"Leon Thomas, Masego",2024-09-27,6Px7oJcPvMWLhwRHmao0Fe,59,indie
246,this is what slow dancing feels like,JVKE,2024-04-15,4EhqimHdoK9OmCNvCfioH6,57,indie
247,That's How I'm Feeling,Jack White,2024-08-02,1PEjhR1CCdINF8TyM5s8LX,53,indie
248,CLICK BOOM!,Rose Villain,2024-03-08,1HCwbTHBvC4XCIC417NB5k,59,indie
249,Paprika,Ghali,2024-05-10,7kS2AVRk5Yj6BTj8PyJFfC,59,indie
250,Sundowner,Fontaines D.C.,2024-08-23,546ngpMbRtzBNLM2jbwrtt,55,indie
251,Never Ending Song,Conan Gray,2024-04-05,5468fNbvpCnangJjmnc5V0,54,indie
252,Motorcycle Boy,Fontaines D.C.,2024-08-23,27XxHipIIcASotNzynfTeR,54,indie
253,Right Back to It,"Waxahatchee, MJ Lenderman",2024-03-22,17Zzi8qsn8mdm0t0JTGeQo,55,indie
254,California,beabadoobee,2024-08-09,6GDd1lZ0zp5pB6JleN5Xzx,63,indie
255,Ruined Me,Muni Long,2024-08-30,7J7dAsQVT4ya3V0U0jOzt2,59,indie
