,track_name,artist_name,release_date,id_track,popularity,genero
0,Antiaéreo,Arde Bogotá,2020-03-02,15tDDogDQ8kOcs5b6G2bN5,56,indie
1,Virtud y Castigo,Arde Bogotá,2020-06-12,2srHBWxK0igCV4kr5M9CNb,53,indie
2,Heat Waves,Glass Animals,2020-08-07,3USxtqRwSYz57Ewm6wWRMp,81,indie
3,Big Bang,Arde Bogotá,2020-03-06,7C7SLKvtxccPetB5uxvfeI,50,indie
4,Heather,Conan Gray,2020-03-20,4xqrdfXkTW4T0RauPLv3WA,80,indie
5,Cap. 2: Havia de Passar,"La Fúmiga, The Tyets",2020-11-10,1pNNfZlSlIPTQOfoPhgdAf,48,indie
6,Te Van a Hacer Cambiar,Arde Bogotá,2020-06-12,1kvXQ1fSFLdlvjVkepXlFJ,48,indie
7,Shut up My Moms Calling,Hotel Ugly,2020-02-10,3hxIUxnT27p5WcmjGUXNwx,80,indie
8,The Cut That Always Bleeds,Conan Gray,2020-03-20,7wTqEW5nrMhvyEhEyTnOMd,80,indie
9,Without Me,Halsey,2020-01-17,6FZDfxM3a3UCqtzo5pxSLZ,78,indie
10,Lo sabía,"Babi, Miranda",2020-01-16,66INQAd3dSAst7uZOVbeWu,49,indie
11,Partido a Partido,"Leiva, Joaquín Sabina",2020-09-25,6yGQ5s5denSu8fX0VHGh69,47,indie
12,Quiero Casarme Contigo,Arde Bogotá,2020-05-08,6GGAFbhP3EPEoB962gXHH6,45,indie
13,lamento de una supernova,Ralphie Choo,2020-12-18,2nCKy4vv2pFBOoY25jcDQA,49,indie
14,Mundo imperfecto,Sidecars,2020-09-04,2u0cV9ctd6AcnMBbDFk88b,44,indie
15,NASA,Babi,2020-06-04,40NZgN1uNdeZzPKjkM1QIW,51,indie
16,En Busca Del Fuego,Ciudad Jara,2020-08-07,0rI2fB2djyWzZu1Kt73WAv,44,indie
17,Vanana Megamix,"ELYELLA, INNMIR, Amatria, WISEMEN PROJECT, Ginebras, Karavana",2020-12-10,31scSkD3fOW4hSykDv0SAS,43,indie
18,Olalla,Blanco White,2020-06-05,1z75CRovSzKUOpYbrV4Fuo,64,indie
19,Honeypie,JAWNY,2020-10-27,6FfLg6FFqhCsrFOaHIGkg0,72,indie
20,Howlin' for You,The Black Keys,2020-12-18,4yffABDkB5A9flvr9vQFck,63,indie
21,"Los Abrazos Prohibidos (feat. Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martin, Depedro, Eva Amaral, Ismael Serrano, Iván Ferreiro, Kase.O, Leiva, Luz Casal, Maika Makovski, Marwán, Nacho Vegas, Nina de Juan, Rozalén, Joaquín Sabina, Santi Balmes & Xoel López)","Vetusta Morla, Alice Wonder, Andrés Suárez, Carlotta Cosials, Christina Rosenvinge, Dani Martín, Depedro, Eva Amaral, Ismael Serrano, Ivan Ferreiro",2020-05-08,3qKzESguQJ7GpqWf6K2hOE,43,indie
22,El Carro de la Vida - Versión Acústica,"Sinkope, Adormidera, Antílopez, Ara Malikian, Aurora Beltrán, BAMBIKINA, Derby Motoreta’s Burrito Kachimba, El Drogas, Kutxi Romero, La Ira",2020-07-17,7LVBTC1yuwJxoEm9kAyTbl,41,indie
23,Wildfires,SAULT,2020-06-19,4Tzw9IdZbVyzmpWrvsGaNX,68,indie
24,This Side of Paradise,Coyote Theory,2020-12-11,79EkGysjP2dL5GdpeQjRxT,73,indie
25,Madrid Sin Ti,Niña Polaca,2020-09-25,5TTI8OazEkZj9tFqvyletF,40,indie
26,Texas Sun,"Khruangbin, Leon Bridges",2020-02-07,24ntSW3QVJzR79lHAAOTaY,70,indie
27,forwards beckon rebound,Adrianne Lenker,2020-10-23,6PBanBy8L1K2Ry4UN186XH,74,indie
28,Maniac,Conan Gray,2020-03-20,6KfoDhO4XUWSbnyKjNp9c4,71,indie
29,Bailé,Ciudad Jara,2020-02-07,44pgUrLmuGZ5v83AIHgeQZ,40,indie
30,Te debo una canción,Shinova,2020-09-18,3OZ0BqpkRr5NiZSDzlLLV1,39,indie
31,anything,Adrianne Lenker,2020-10-23,4PwWESSlTwzvw9B7bmtTLS,75,indie
32,Las Manos,"Ciudad Jara, La Vela Puerca, Colectivo Panamera, ZOO, TéCanela, La Raíz, Road Ramos, Nativa",2020-02-07,2ES9JejkdhQJUX3zN5tXcn,41,indie
33,Todo Estaba Bien,"Carlos Sadness, Manuel Medrano",2020-06-19,0qRE2t4scDRFsBgBXsQIH9,52,indie
34,Fiesta,Rigoberta Bandini,2020-04-17,5EoFJ6UJaPlGJlDCIYS4WX,39,indie
35,ALMA DINAMITA,WOS,2020-05-21,2ONADYjJvqYVwjWavuY0H1,61,indie
36,Romantic Lover,Eyedress,2020-08-07,7s5VQqrjBtrBgZL4pEa46S,73,indie
37,"not a lot, just forever",Adrianne Lenker,2020-10-23,11hEwcy9LMEvzAlOYAFhkK,74,indie
38,Si Se Calla El Cantor (Juntxs por una #CulturaSegura),"Ciudad Jara, Amaral, TéCanela, Luis Pastor, Pedro Pastor, Rupatrupa, María del Tango, Marisa Valle Roso, Rayden, Sara Socas",2020-11-05,6BqT59TsFAWTDppf5WLmOS,41,indie
39,Remember That Night?,Sara Kays,2020-11-06,1nYzjrdVQ8RpF93M0jPFW7,67,indie
40,Les Coses Senzilles,Txarango,2020-06-19,0BnwoPXM88SdUwj5WwKvxc,38,indie
41,Solitude - Felsmann + Tiley Reinterpretation,"M83, Felsmann + Tiley",2020-05-14,6RK3IsiUW6YaSMEodbO4tk,64,indie
42,Hate Me,"Ellie Goulding, Juice WRLD",2020-07-16,15og0pCEcTFWEXOFKdcJlU,72,indie
43,Mi Pequeño Chernóbil,Leiva,2020-04-02,4uctPC0cRfw3vOmK2YF4xR,38,indie
44,I Know The End,Phoebe Bridgers,2020-06-18,0pJW1Xw3aY4Eh6k5iuBkfI,70,indie
45,Tighten Up,The Black Keys,2020-12-18,3C542UknrX76XSRXTyQ1Qg,59,indie
46,Levita y Ven,Siloé,2020-02-21,6eePrTRl5ejw5K7Uvjooe4,37,indie
47,Lost With You,Patrick Watson,2020-10-30,1zqxYmUku2McZZe7tXibAt,63,indie
48,La Vuelta,La Maravillosa Orquesta del Alcohol,2020-12-11,7EWkIXYB44RQvXhXwaBIVJ,37,indie
49,Prioridades,Babi,2020-03-26,1vfnJd5N9VRhGWvtNxwtqa,44,indie
50,Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo,Leiva,2020-11-20,5LscAfMaxkC3ciH2kUZtOa,36,indie
51,Break My Heart Again,FINNEAS,2020-08-07,7zw6nQHTwml1mVuQDf5V6k,65,indie
52,La Espina de la Flor en Tu Costado,Xoel López,2020-11-27,35TLa8asjZNxhQCumY9ISZ,38,indie
53,It Almost Worked,TV Girl,2020-05-01,4NUhcsz9E1LrBe8nXLZqzp,72,indie
54,Quiero Casarme Contigo,Arde Bogotá,2020-06-12,1s5FcXcjnYDEC785fcoBQv,36,indie
55,Paco y Carmela,Ginebras,2020-09-25,1lUbvGgwSLDYWk4zr1uj6h,35,indie
56,La Estación Eterna,Leiva,2020-05-20,5JFArLc5wo55tcJKFyzpUz,36,indie
57,Reina (feat. Rozalén),"Miss Caffeina, Rozalén",2020-06-26,2PESl4Qe4oQzcEn2ZVCwc3,35,indie
58,Take Me Home,Ocie Elliott,2020-12-11,6EWEyqtjFLafS95ncL4not,58,indie
59,Por Pensar Le Dio al Hombre,Sinkope,2020-03-13,7AbCErU4t6l0Pi7PIsRbY4,35,indie
60,Who's Ready for Tomorrow,"RAT BOY, IBDY",2020-12-18,4mn5HdatHKN7iFGDes9G8i,63,indie
61,Alma de Oro,"Xoel López, Ede",2020-11-27,34woUkvnTytq9KTNzQXJpa,35,indie
62,Cloud 9,Beach Bunny,2020-02-14,3ZgkHyoKfNMcHTXC0X1qQj,69,indie
63,Pruébame a Ti,Jósean Log,2020-08-14,10rzSpg3kTFSr5e5tFy60A,63,indie
64,Mundo imperfecto,Sidecars,2020-05-08,7hlytak131AgmPYe8JsYws,34,indie
65,Antiaéreo,Arde Bogotá,2020-06-12,34oNVPxzQvWsgI2icNwiNJ,34,indie
66,Born For This,The Score,2020-08-28,7uCBGNn991AM68fR4tSDco,62,indie
67,Èpoques glorioses,Pau Vallvé,2020-09-18,4Cls2cLCOb3cEcGo0eGCoa,34,indie
68,Abajo,Arde Bogotá,2020-10-29,054NWSrZKWWQ897zhkjmKD,34,indie
69,La Buena Sombra,IZAL,2020-04-17,67HWsN2AzmPNiIY8H4ZGYs,34,indie
70,Agapimú (feat. Ana Belén),"Ojete Calor, Ana Belén",2020-04-08,59iTRaqCVSG6E382GYghBY,34,indie
71,Only for a Moment,Lola Marsh,2020-01-24,6yagHtrpkDjvAc0gCHm4fm,44,indie
72,A la Deriva,Txarango,2020-06-19,7ufhRuLkC2hbXcUGEX9Djd,34,indie
73,Mystery Lady,"Masego, Don Toliver",2020-11-13,0bkTdkWwGk3OGFX0afD3Wj,66,indie
74,Máster en Imbecil,Niña Polaca,2020-09-25,1BSgJExTqVVb2WkWN13vFH,34,indie
75,Rät,Penelope Scott,2020-09-25,4blPH3Uy89WnOnYlIv7Ev4,66,indie
76,Keep Me,Novo Amor,2020-11-06,5xYpEeGFXmkGMBQ22NfKfO,60,indie
77,Isla Morenita,Carlos Sadness,2020-06-19,3a8eDceX6gB0T8mlcpMvk2,40,indie
78,Bendita Vida,Txarango,2020-06-19,76fz3PUp4ynnNHsSQwyDVP,34,indie
79,Es Que Yo Te Quiero A Ti,Kevin Kaarl,2020-11-13,7KvX1d2BMXXLXt3Kuq5atu,64,indie
80,Me Llamo Abba (with Kimberley Tell),"Sidonie, Kimberley Tell",2020-04-09,04TXNerIjXWQdVXskVIxSr,33,indie
