,track_name,artist_name,release_date,id_track,popularity,genero
56,SI TÚ SUPIERAS - Bonus Track,Feid,2021-08-20,1SCYfmGM5ueb6YiiQbLXVn,68,pop
57,happier,Olivia Rodrigo,2021-05-21,2tGvwE8GcFKwNdAXMnlbfl,78,pop
58,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",2021-01-15,4cG7HUWYHBV6R6tHn1gxrl,72,pop
59,Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",2021-05-21,4qu63nuBpdn0qHUHuObEj1,75,pop
60,Ghost,Justin Bieber,2021-03-19,6I3mqTwhRpn34SLVafSH7G,79,pop
61,Don't Be Shy,"Tiësto, KAROL G",2021-08-12,0bI7K9Becu2dtXK1Q3cZNB,68,pop
62,"jealousy, jealousy",Olivia Rodrigo,2021-05-21,0MMyJUC3WNnFS1lit5pTjk,77,pop
63,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends",2021-10-28,1r9xUipOqoNwggBpENDsvJ,73,pop
64,Idiota,"Morat, Danna Paola",2021-07-16,0cS0bJ0oBylj3TFtz6x9pC,65,pop
65,2/Catorce,"Rauw Alejandro, Mr. Naisgai",2021-12-10,78QcVmzxS0wIwuC2rpAauI,65,pop
66,You Belong With Me (Taylor’s Version),Taylor Swift,2021-04-09,1qrpoAMXodY6895hGKoUpA,76,pop
67,Manos de Tijera,Camilo,2021-03-04,2f8sB9lQ6Uh1lKKWJNR9rW,65,pop
68,Where Are You Now,"Lost Frequencies, Calum Scott",2021-07-30,3uUuGVFu1V7jTQL60S1r8z,73,pop
69,YaMeFui,"Bizarrap, Duki, Nicki Nicole",2021-07-28,42ahuAFlYGjIGBpVdHcLij,58,pop
70,Fair Trade (with Travis Scott),"Drake, Travis Scott",2021-09-03,40iJIUlhi6renaREYGeIDS,75,pop
71,Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, GIVĒON",2021-03-19,4iJyoBOLtHqaGxP12qzhQI,75,pop
72,My Universe,"Coldplay, BTS",2021-09-24,3FeVmId7tL5YN8B7R3imoM,71,pop
73,como si no importara,"Emilia, Duki",2021-07-13,1GYJpuLq41vEVKXiHGEY9j,58,pop
74,Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",2021-04-23,37BZB0z9T8Xu7U3e65qxFy,73,pop
75,La street,"Jul, Morad",2021-12-10,29n9av2AJlYDHtqfuv0X04,59,pop
76,My Universe,"Coldplay, BTS",2021-10-15,46HNZY1i7O6jwTA7Slo2PI,72,pop
77,Sobrio,Maluma,2021-07-08,4HzqWEdAbzcVFDv0pvxV4w,64,pop
78,Chemtrails Over The Country Club,Lana Del Rey,2021-03-19,7bPWdJgx8vek7S5i5yAtvG,76,pop
79,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",2021-11-11,02VBYrHfVwfEWXk5DXyf0T,74,pop
80,Índigo,"Camilo, Evaluna Montaner",2021-10-13,4knc1Fp3kbuq8bH2byOvLu,62,pop
81,Mood (feat. iann dior),"24kGoldn, iann dior",2021-03-26,4jPy3l0RUwlUI9T5XHBW2m,74,pop
82,"L-Gante: Bzrp Music Sessions, Vol.38","Bizarrap, L-Gante",2021-03-10,1Crj1zkRMpsEjb9NOR6Zof,60,pop
83,Billie Bossa Nova,Billie Eilish,2021-07-30,2KnuaZYoGzDoHiBTNYOTXG,74,pop
84,No Hay Más Que Hablar,Morat,2021-07-16,0PrD2VArqOuweEzhnpdM89,64,pop
85,Earned It (Fifty Shades Of Grey),The Weeknd,2021-02-05,1cQ3LIkZE68pMSnPhZWXLu,72,pop
86,KESI - Remix,"Camilo, Shawn Mendes",2021-07-14,0IqCoZ168iRc9LqfrYgpZy,62,pop
87,The Color Violet,Tory Lanez,2021-12-10,3azJifCSqg9fRij2yKIbWz,81,pop
88,ZITTI E BUONI,Måneskin,2021-03-19,776AftMmFFAWUIEAb3lHhw,68,pop
89,Something About You,"Eyedress, Dent May",2021-08-27,6RiiSy9GzSwiyDEJDiMuKe,78,pop
90,Tiroteo,"Marc Seguí, Pol Granch",2021-01-15,05HpBFLrHBjWpgV0DSPUAv,63,pop
91,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,2021-11-12,5enxwA8aAbwZbf5qCHORXi,75,pop
92,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",2021-10-05,4gzsuuZypVbxs0Af1LSZyB,67,pop
93,Machu Picchu,"Camilo, Evaluna Montaner",2021-03-04,6RV9pRLIQiXm3qTGeyQluf,63,pop
94,The Motto,"Tiësto, Ava Max",2021-11-04,18asYwWugKjjsihZ0YvRxO,70,pop
95,OUT OUT (feat. Charli XCX & Saweetie),"Joel Corry, Jax Jones, Charli xcx, Saweetie",2021-08-13,6Dy1jexKYriXAVG6evyUTJ,68,pop
96,Pray For Me,"The Weeknd, Kendrick Lamar",2021-02-05,6huNf4dutXRjJyGn7f5BPS,74,pop
97,CORALINE,Måneskin,2021-03-19,7HMz8o0m7ASQ3ImFPfhWTY,66,pop
98,AMOR DE MI VIDA,Feid,2021-12-17,2C6eINAA8cO6e5a8PjnWsK,62,pop
99,brutal,Olivia Rodrigo,2021-05-21,6SRsiMl7w1USE4mFqrOhHC,72,pop
100,AMOR DE MI VIDA,Feid,2021-12-17,2C6eINAA8cO6e5a8PjnWsK,62,pop
101,brutal,Olivia Rodrigo,2021-05-21,6SRsiMl7w1USE4mFqrOhHC,72,pop
102,Halley's Comet,Billie Eilish,2021-07-30,5XsAal7ZcWg1I5T4NcRjkv,73,pop
103,Love Story (Taylor’s Version),Taylor Swift,2021-04-09,6YvqWjhGD8mB5QXcbcUKtx,72,pop
104,Ella - Remix,"Boza, Lunay, Lenny Tavárez, Juhn, Beéle",2021-10-29,7iHHlCbsFou5DZSW5HCPfs,58,pop
105,Your Power,Billie Eilish,2021-07-30,042Sl6Mn83JHyLEqdK7uI0,71,pop
106,Dance Monkey,Tones And I,2021-07-16,2N8m6CYs74qQO4mjVcXO30,69,pop
107,I Follow Rivers - The Magician Remix,"Lykke Li, The Magician",2021-07-16,3zNNXjjjeLrzIXSJZKalDi,65,pop
108,Higher Power,Coldplay,2021-05-07,0939D7aT18uBDS2MTjWzct,65,pop
109,Papel,"Rim'K, Morad",2021-08-27,2OqfQTMNm4NC4ZsyhectJ1,55,pop
110,Pain,PinkPantheress,2021-10-15,4S4QJfBGGrC8jRIjJHf1Ka,78,pop
111,Machu Picchu,"Camilo, Evaluna Montaner",2021-03-01,1LXb70u8SLsvBAPWHMCTMe,63,pop
112,No Wahala,1da Banton,2021-07-23,4vHy2IHzf3EabEa7oMpUZB,68,pop
113,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,2021-11-12,5YqltLsjdqFtvqE7Nrysvs,69,pop
114,Love Story (Taylor’s Version),Taylor Swift,2021-02-12,3CeCwYWvdfXbZLXFhBrbnf,73,pop
115,Mónaco,"LAGOS, Danny Ocean",2021-05-28,3HgvO4B5LLmdPOT2d8cSZd,72,pop
116,Run,OneRepublic,2021-08-27,6KL88T4Ma4ABXqzgUoEwkd,70,pop
117,Yebba’s Heartbreak,"Drake, Yebba",2021-09-03,1PDP7mLiAMwhfmgIwzhOm2,74,pop
118,MONEY,LISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,69,pop
119,DUELE EL CORAZON,"Enrique Iglesias, Wisin",2021-09-17,5adqS3stLaSPAEOszOnpXG,63,pop
120,Enemy - From the series Arcane League of Legends,"Imagine Dragons, Arcane, League of Legends",2021-10-27,5UlnuulVAVmmesw4VzqHdG,67,pop
121,Kiss Me More (feat. SZA),"Doja Cat, SZA",2021-04-09,3DarAbFujv6eYNliUTyqtz,57,pop
122,SUBEME LA RADIO,"Enrique Iglesias, Descemer Bueno, Zion & Lennox",2021-09-17,0mnAmQX1pciMncT2qFCNmK,62,pop
123,The Way I Loved You (Taylor’s Version),Taylor Swift,2021-04-09,22bPsP2jCgbLUvh82U0Z3M,71,pop
124,abcdefu,GAYLE,2021-08-13,4fouWK6XVHhzl78KzQ1UjL,70,pop
125,NDA,Billie Eilish,2021-07-30,38GBNKZUhfBkk3oNlWzRYd,73,pop
126,Playground (from the series Arcane League of Legends),"Bea Miller, Arcane, League of Legends",2021-11-05,0eSKFjwdh7uOJZ7me6YbaN,67,pop
127,Need to Know,Doja Cat,2021-06-25,3Vi5XqYrmQgOYBajMWSvCi,74,pop
128,Envolver,Anitta,2021-11-11,3IAfUEeaXRX9s9UdKOJrFI,66,pop
129,Oh My God,Adele,2021-11-19,3Kkjo3cT83cw09VJyrLNwX,69,pop
130,Heavy,The Marías,2021-06-25,1ShRHPAiiIrh0arZbSFmx1,78,pop
131,Let Somebody Go,"Coldplay, Selena Gomez",2021-10-15,4cGqn0E8JCSY9gQllQj4Mf,65,pop
132,Amour plastique,"Videoclub, Adèle Castillon, Mattyeux",2021-01-29,269XSeQhDrWEotMALJaACW,68,pop
133,Remember,"Becky Hill, David Guetta",2021-06-18,4laAKIq9ZxBCwf99rauPYb,67,pop
134,Heartbreak Anthem (with David Guetta & Little Mix),"Galantis, David Guetta, Little Mix",2021-05-20,5K6Ssv4Z3zRvxt0P6EKUAP,65,pop
135,What Could Have Been (from the series Arcane League of Legends),"Sting, Ray Chen",2021-11-20,6YB9jhzVEzw8CKeXD7Vx8j,66,pop
136,I Drink Wine,Adele,2021-11-19,6v0UJD4a2FtleHeSYVX02A,68,pop
137,BED,"Joel Corry, RAYE, David Guetta",2021-02-26,0siYMEsGrzzzlWLXK5zJfS,64,pop
138,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),"Amaarae, Kali Uchis, MOLIY",2021-09-16,09gysnJpfQ3ublBmJDfcEC,71,pop
139,These Boots Are Made for Walkin',Nancy Sinatra,2021-02-05,2HEgBBls7l0smWTxPx0MtZ,62,pop
140,Roi,"Videoclub, Adèle Castillon, Mattyeux",2021-01-29,7LPGJhkRDEW6KopWhD8DbX,70,pop
141,You Right,"Doja Cat, The Weeknd",2021-06-25,0k4d5YPDr1r7FX77VdqWez,73,pop
142,Lonely (with benny blanco),"Justin Bieber, benny blanco",2021-03-19,3S8jK1mGzQi24ilFb45DAZ,67,pop
143,hope ur ok,Olivia Rodrigo,2021-05-21,1zejeOnykpCoyVSit6Bwp3,68,pop
144,Getting Older,Billie Eilish,2021-07-30,4HOryCnbme0zBnF8LWij3f,69,pop
145,Los Tragos,"Reik, Maria Becerra",2021-11-25,7iXJg4IUyrWont5YSQrbKP,60,pop
146,Memories (feat. Kid Cudi) - 2021 Remix,"David Guetta, Kid Cudi",2021-01-08,59o6ojGNGJOYiVJSzC6Lsa,66,pop
147,La Distancia,Manuel Medrano,2021-10-01,0LpEr3qpmDQ1gEabnsQlGC,68,pop
148,Higher Power,Coldplay,2021-10-15,65OR4ywy8Cgs3FDHK82Idl,62,pop
