,track_name,artist_name,release_date,id_track,popularity,genero
82,Daechwita,Agust D,2020-05-22,0JKGe340YJwfDrpXqPQ8sw,70,rap
83,El Sol,"Lil GZ, Hard GZ, Lupita's Friends",2020-10-23,6OpuF1IRGyX6ed0eEYBKom,40,rap
84,Rueda - Remix,"Chimbala, Juan Magán, Omar Montes, PV Aparataje",2020-03-19,3EWxpqOSP0KWgUmRiklqGy,42,rap
85,The Thrill,"Wiz Khalifa, Empire Of The Sun",2020-11-11,56oGoEjA9eTZYgsttEFKY3,73,rap
86,Falling,Trevor Daniel,2020-03-26,0Aqi7ArnBrGblW5T6p2jmD,71,rap
87,WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",2020-08-07,4Oun2ylbjFKMPTiaSbbCih,72,rap
88,Mi Cruz,"Calero LDN, SOTAN, Mayo 214",2020-11-20,11ai2VHaBQKI6Vu0Lw9QOi,39,rap
89,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",2020-08-28,1p0rEzrK7YtdRZVtiyV7RN,72,rap
90,Stay With Me,1nonly,2020-10-11,2WYs5LxOZfEyURXu7V0O1a,69,rap
91,Took Her To The O,King Von,2020-03-06,7fEoXCZTZFosUFvFQg1BmW,76,rap
92,Armed & Dangerous,King Von,2020-10-30,2297mxrYLBAC4XkhXs39If,74,rap
93,Vatos Locos,"Jul, Morad",2020-06-19,2f1I5YmvtL2vFKWKH2HikM,46,rap
94,Life Is Good (feat. Drake),"Future, Drake",2020-01-10,5yY9lUy8nbvjM1Uyo1Uqoc,68,rap
95,Pa toda la vida (feat. Mozart La Para),"Don Patricio, Mozart La Para",2020-05-22,6DDb7XRNUzeHmSoTbw5nmm,40,rap
96,Time Flies,Drake,2020-05-01,5H4mXWKcicuLKDn4Jy0sK7,69,rap
97,I'm God,"Clams Casino, Imogen Heap",2020-04-24,0FVuyC9RP5MACjp4lgU3qZ,72,rap
98,Toosie Slide,Drake,2020-04-03,127QTOFJsJQp5LbJbu3A1y,65,rap
99,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",2020-07-20,2r6OAV3WsYtXuXjvJ1lIDi,68,rap
100,Hello (feat. A Boogie Wit da Hoodie),"Pop Smoke, A Boogie Wit da Hoodie",2020-07-20,2r6OAV3WsYtXuXjvJ1lIDi,68,rap
101,Not You Too (feat. Chris Brown),"Drake, Chris Brown",2020-05-01,3Q4gttWQ6hxqWOa3tHoTNi,72,rap
102,Bande organisée,"Kofs, Soso Maness, Elams, Jul, SCH, Naps, Solda, Houari, 13 Organisé",2020-08-15,205HNJ73cgpC0LAOnuQiWT,61,rap
103,ILoveUIHateU,Playboi Carti,2020-12-25,1BpKJw4RZxaFB88NE5uxXf,71,rap
104,Come & Go (with Marshmello),"Juice WRLD, Marshmello",2020-07-10,2Y0wPrPQBrGhoLn14xRYCG,71,rap
105,Mera Woo,El Alfa,2020-05-15,56G4qyVFD4iN6Y0Fq0ehuN,49,rap
106,Blueberry Faygo,Lil Mosey,2020-02-06,22LAwLoDA5b4AaGSkg6bKW,68,rap
107,Blue World,Mac Miller,2020-01-17,2hwOoMtWPtTSSn6WHV7Vp5,69,rap
108,Got It On Me,Pop Smoke,2020-07-03,25zlnOAzbVoOzIeXSvQFf1,66,rap
109,A Correr Los Lakers - Remix,"El Alfa, Nicky Jam, Ozuna, Arcángel, Secreto ""El Famoso Biberon""",2020-07-03,7zqqvMV9DSe2zeXwwb9jJX,46,rap
110,Element,Pop Smoke,2020-02-07,57BGVV6wcyhbn3hsjlqEZB,67,rap
111,Bounce,Cazzu,2020-04-23,3EO0tGvdBCw6vdChaNvVlc,60,rap
112,Riot,XXXTENTACION,2020-06-01,4aOOExMBUyxKnEYb39SrTg,68,rap
113,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",2020-07-03,1H7KnK26kc1YyellpbINEn,65,rap
114,Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin, Young Thug",2020-10-02,3ruoIF2UnoXdzK8mR61ebq,71,rap
115,Italia,Jul,2020-06-19,11Mq1tJwmFOig3BXxjqcQr,56,rap
116,WHATS POPPIN,Jack Harlow,2020-03-13,1jaTQ3nqY3oAAYyCTbIvnM,69,rap
117,Cardigan,Don Toliver,2020-03-13,0Li1OuXXfi7950ilZUFGkF,71,rap
118,Gangstas,Pop Smoke,2020-07-03,1hg3RlqFZXJb5YgRoK9qmF,62,rap
119,Toosie Slide,Drake,2020-05-01,466cKvZn1j45IpxDdYZqdA,63,rap
120,Отечество казённое,Gio Pika,2020-05-08,0VVwnjaZ2zb34gEsvXymYq,62,rap
121,Good Days,SZA,2020-12-25,3YJJjQPAbDT7mGpX3WtQ9A,71,rap
122,Me Prefiere A Mi,"Cazzu, Myke Towers",2020-04-23,6b38njkY1j48fruqRqrm6d,50,rap
123,Party Girl,StaySolidRocky,2020-04-21,5RqR4ZCCKJDcBLIn4sih9l,65,rap
124,Martin & Gina,Polo G,2020-05-15,1VLtjHwRWOVJiE5Py7JxoQ,72,rap
125,RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",2020-11-02,5NyS3oxTlos3Agl2YtZwrC,59,rap
126,FRANCHISE (feat. Young Thug & M.I.A.),"Travis Scott, Young Thug, M.I.A.",2020-09-25,4jVBIpuOiMj1crqd8LoCrJ,69,rap
127,Good News,Mac Miller,2020-01-17,1DWZUa5Mzf2BwzpHtgbHPY,66,rap
128,After Party,Don Toliver,2020-03-13,527k23H0A4Q0UJN3vGs0Da,69,rap
129,Yale,Ken Carson,2020-08-14,0HTIrbUwwFn984RzVZm5Fk,74,rap
130,Suicidal (feat. Juice WRLD) - Remix,"YNW Melly, Juice WRLD",2020-03-13,4S2uhQE8L9V6p7rj7SiauJ,68,rap
131,Imperfections (Interlude),Pop Smoke,2020-07-20,42er1na9BHF1ERol51wg8M,61,rap
132,J'picole,Sasso,2020-12-18,3DIYanBth8SOpko0IIB5CD,57,rap
133,Ce soir,Jul,2020-06-19,4oA8K4MEwuzdA7bG1FpG91,49,rap
134,Get Back,Pop Smoke,2020-02-07,3DWjFSDEQ9IWz1mj449fB7,62,rap
135,Vamp Anthem,Playboi Carti,2020-12-25,4CzhtKifG867Lu5DNQVBSA,67,rap
136,Pain 1993 (with Playboi Carti),"Drake, Playboi Carti",2020-05-01,6Kj17Afjo1OKJYpf5VzCeo,69,rap
137,Life Is Good (feat. Drake),"Future, Drake",2020-05-15,1K5KBOgreBi5fkEHvg5ap3,64,rap
138,Out Of Love (feat. Internet Money),"Lil Tecca, Internet Money",2020-09-18,0IJA9KP6rT55jrP1YpTdhx,65,rap
139,Chosen (feat. Ty Dolla $ign),"Blxst, Tyga, Ty Dolla $ign",2020-12-04,1dIWPXMX4kRHj6Dt2DStUQ,64,rap
140,Conversations,Juice WRLD,2020-07-10,4K06PO78fW4mnBVenxGNob,69,rap
141,POPSTAR (feat. Drake),"DJ Khaled, Drake",2020-07-17,6EDO9iiTtwNv6waLwa1UUq,62,rap
142,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,2020-02-14,30QR0ndUdiiMQMA9g1PGCm,72,rap
143,Broke In A Minute,Tory Lanez,2020-04-10,4xqIYGwwZTEem9U8A42SPF,69,rap
144,Blueberry Faygo,Lil Mosey,2020-02-07,6wJYhPfqk3KGhHRG76WzOh,65,rap
145,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",2020-04-10,14wf185UxfNbSy8dwt4r4q,57,rap
146,my ex's best friend (with blackbear),"mgk, blackbear",2020-09-25,7kDUspsoYfLkWnZR7qwHZl,67,rap
147,GOOBA,6ix9ine,2020-09-04,2zvDnNLW4yZ4a0YcGiOEBX,62,rap
148,Meleğim,"Soolking, Dadju",2020-03-19,0BD9boQC7jUTWkAoib4Z0d,60,rap
149,Stay High,Juice WRLD,2020-07-10,21CkzgKCBCq5V4XKjiGSIj,69,rap
150,Go Crazy,"Chris Brown, Young Thug",2020-05-08,1IIKrJVP1C9N7iPtG6eOsK,68,rap
151,Excitement,"Trippie Redd, PARTYNEXTDOOR",2020-10-30,66w7lK0t98OPgvYjXp39IP,68,rap
152,Sorrows,Bryson Tiller,2020-10-02,5TXQCMKN6TgemTL3c4wRTn,72,rap
153,Surf,Mac Miller,2020-01-17,1kwnxJNVl7cwcU98RvMBaR,63,rap
154,Woods,Mac Miller,2020-01-17,3Qa944OTMZkg8DHjET8JQv,66,rap
155,Gatita Gangster,"Cazzu, Ñengo Flow",2020-10-29,1xbJZcVJjRvlDWG3TFgBIZ,53,rap
156,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",2020-05-01,6gxKUmycQX7uyMwJcweFjp,67,rap
157,Camelot,NLE Choppa,2020-08-07,44sYqNBttbXNxya33FJ3Dj,66,rap
158,Sum 2 Prove,Lil Baby,2020-02-28,5f4Hy5mw5SRaUgXX9c6P5S,67,rap
159,bloody valentine,mgk,2020-09-25,6mADjHs6FXdroPzEGW6KVJ,63,rap
160,Been Away,Brent Faiyaz,2020-02-07,5PvVkf1Yuq3XyMqqjPiKPd,71,rap
161,Médusa,Landy,2020-12-18,2hL0WVDLvlxZ60J4YyWvFW,59,rap
162,Over,Playboi Carti,2020-12-25,08dz3ygXyFur6bL7Au8u8J,66,rap
163,GREECE (feat. Drake),"DJ Khaled, Drake",2020-07-16,35RJhm1pEovTBwnNR0zWad,63,rap
164,People,Agust D,2020-05-22,6HDHaCnH2FCSdEwXrJfEVF,61,rap
165,Him & I,"G-Eazy, Halsey",2020-12-18,2lNdc3jjPV4aWEfKH0gvH2,61,rap
166,Righteous,Juice WRLD,2020-07-10,5dOxHHMOFAbG3VH23t0xNm,68,rap
167,Circles,Mac Miller,2020-01-17,4jXl6VtkFFKIt3ycUQc5LT,63,rap
168,Tyler Herro,Jack Harlow,2020-12-11,3w1WjD2zJqjBjDz5fwqQPJ,64,rap
169,forget me too (feat. Halsey),"mgk, Halsey",2020-09-25,1VSuFS7PahCN3SWbOcQ98m,63,rap
170,Whoopty,CJ,2020-08-20,5vGLcdRuSbUhD8ScwsGSdA,60,rap
171,Dybala,"Maes, Jul",2020-01-16,4Nfak8iMF4kQfQ6Pa8Z79m,58,rap
172,Burn It (feat. MAX),"Agust D, MAX",2020-05-22,2hX8rtWyNxYyaBT64H3LYU,61,rap
173,Knock Knock,SoFaygo,2020-01-10,6aHoPULNO7pSL2ZfUY0bU8,61,rap
174,Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",2020-08-07,1Z0cZI0UzNbP9L8MzzGxqf,66,rap
175,Flex Up (feat. Future & Playboi Carti),"Lil Yachty, Future, Playboi Carti",2020-11-27,5Ryu0SlsYjKh78RkJUONFr,69,rap
176,Dancing in My Room,347aidan,2020-10-26,6Pgmqg15yVexuOgtzuxwoX,61,rap
177,Scarface,"El Alfa, Farruko, Play-N-Skillz",2020-11-12,0NMfbBpDkMp4WnAOnRFoiw,41,rap
178,Bima 9ada,"Moro, 3robi",2020-07-25,6XwB1wq7ibQrsEMn2YbTEQ,44,rap
179,Go Stupid,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",2020-05-15,4PklAHGXT5ityno3IA8SKd,68,rap
180,New Tank,Playboi Carti,2020-12-25,4txKMpsSfZRV6durPuHVq0,65,rap
181,Todo Va a Estar Bien (feat. Evan Craft),"Redimi2, Evan Craft",2020-08-20,2LevKkvCGnAI4zPTU9M86P,58,rap
182,Low Down,Lil Baby,2020-05-01,5m0yZ33oOy0yYBtdTXuxQe,67,rap
183,War (feat. Lil Tjay) - Bonus,"Pop Smoke, Lil Tjay",2020-02-07,2hYN1IVp5LGIsi5MpzcjVz,56,rap
184,Marbella,"Dopebwoy, 3robi, SRNO",2020-10-30,67Uas8KwdCQ7IQmtxTfgGp,52,rap
185,Fed Up,Ghostemane,2020-10-21,0BV0AYGLVlu2SdjN3J9twp,61,rap
186,Mannequin (feat. Lil Tjay),"Pop Smoke, Lil Tjay",2020-02-07,5eJpwQyirY5EEdNadHKRAM,58,rap
187,Piel Con Piel,La Santa Grifa,2020-04-17,3R0PgPUdZUtd6dGq6yRwc7,65,rap
188,Onna Come Up,Lil Eazzyy,2020-11-20,0e4A9Fak1nJ7RtBD8YpoEo,62,rap
189,Hand Me Downs,Mac Miller,2020-01-17,2Yv2mHzr5AQavVdwQjEokV,62,rap
190,Rockstar Made,Playboi Carti,2020-12-25,3cWmqvMwVQKDigWLSZ3w9h,64,rap
191,Stop Breathing,Playboi Carti,2020-12-25,2lLG56qpLP3UbcLuzMvkWX,65,rap
192,DOLLAZ ON MY HEAD (feat. Young Thug),"Gunna, Young Thug",2020-05-22,3nS9a01VvXHQriLqJYwRqG,67,rap
193,Amandote,Al2 El Aldeano,2020-06-12,6oMfsqeVUBnIXi3rGV3XPg,49,rap
194,Right Foot Creep,YoungBoy Never Broke Again,2020-09-11,6FiySur7YZL0Kff2YVGsEB,57,rap
195,Brouncha,Jul,2020-12-18,5Qpkgwxk9YKU5jbQsVoA7P,48,rap
196,21,Polo G,2020-05-15,3JKgcAa7r07ocVWcV8bS0H,66,rap
197,Dubai,Mesita,2020-01-10,0iZO13BcjGGBuJzQ8Fj9R8,47,rap
198,Smile (with The Weeknd),"Juice WRLD, The Weeknd",2020-07-10,6wQlQrTY5mVS8EGaFZVwVF,65,rap
199,White Tee (with NO1-NOAH),"Summer Walker, NO1-NOAH",2020-07-10,5m0eMnsWwzgGsUxe1mhFYR,61,rap
200,Smile (with The Weeknd),"Juice WRLD, The Weeknd",2020-07-10,6wQlQrTY5mVS8EGaFZVwVF,65,rap
201,White Tee (with NO1-NOAH),"Summer Walker, NO1-NOAH",2020-07-10,5m0eMnsWwzgGsUxe1mhFYR,61,rap
202,Wolves (feat. Post Malone),"Big Sean, Post Malone",2020-09-04,33gwZOGJWEZ7dRWPqPxBEZ,61,rap
203,Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Marshmello, The Kid LAROI, Polo G",2020-07-10,0ada5XsQGLPUVbmTCkAP49,65,rap
204,Myron,Lil Uzi Vert,2020-03-13,56uXDJRCuoS7abX3SkzHKQ,64,rap
205,Shakira!,"1nonly, EGOVERT",2020-11-06,1zCQXSnLkfXq3TzMLr6pWf,60,rap
206,Skechers,DripReport,2020-01-12,2alc8VZAzDgdAsL2QMk3hu,61,rap
207,Enjoy Yourself (feat. Karol G),"Pop Smoke, KAROL G",2020-07-03,3NWrHCwvyII4fTx05PN3IO,57,rap
208,Miedo,Cazzu,2020-08-28,7acURarwO3OFjtUKzzQq1T,53,rap
209,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne",2020-06-24,2MbdDtCv5LUVjYy9RuGTgC,61,rap
210,Such a Whore (Stellular Remix),JVLA,2020-06-03,6A25J9As7towpxovYryAWr,60,rap
211,Sousou,Jul,2020-03-26,3dyoo6UNb2VlMTISBqrDb1,48,rap
212,Homecoming,Lil Uzi Vert,2020-03-06,6vxU64pcIuQ38O015Zy4qj,68,rap
213,Punto Pa Mi,"Mesita, Duki",2020-03-27,6VXofgUf1JnLX90ScImXpH,45,rap
214,On That Time,Playboi Carti,2020-12-25,3dl8bSF08LQfCf4T6CCksf,63,rap
215,Sousou,Jul,2020-06-19,4zfih9sHVVJMb0f7LRoAz8,47,rap
216,Back Again (feat. Lil Durk),"King Von, Prince Dre, Lil Durk",2020-10-30,0rk2IHFiHFnO7t0jvAeHW9,66,rap
217,Something Special,Pop Smoke,2020-07-03,5kkaSMcf4BFlhRRICCKZb6,58,rap
218,Too Comfortable,Future,2020-05-15,0biVzpdI2z0vAxwfU9xuuA,66,rap
219,TOP FLOOR (feat. Travis Scott),"Gunna, Travis Scott",2020-05-22,4YhJ3a6kBPGJWX4Ek77sDd,61,rap
220,Estación los Alpes,"Buhodermia 夜, El Maese KDS",2020-09-18,5Kyh9MKS2E9SfgLQTHslwa,52,rap
221,Africain,Stormy,2020-06-07,4EGCiUo1uzML86FDbAzWYg,47,rap
222,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",2020-11-02,04YutdH0j1INpsva3gOipt,52,rap
223,Moonlight,Agust D,2020-05-22,1NuwEuQH7vbDLA9eg5TvEg,56,rap
224,Spicy (feat. Post Malone),"Ty Dolla $ign, Post Malone",2020-10-23,5IUtvfNvOyVYZUa6AJFrnP,59,rap
225,White Tee (with NO1-NOAH),"Summer Walker, NO1-NOAH",2020-07-10,69q6stT0wxc3i2pGqBDZAT,58,rap
226,Si tu savais,"Anys, Stormy",2020-05-17,2XoeD3lix5eVNEa40ZFtHW,49,rap
227,LOYAL (feat. Drake),"PARTYNEXTDOOR, Drake",2020-03-26,2rFqkDRJlumT7QjljlldlR,60,rap
228,Savage,Megan Thee Stallion,2020-03-06,55CHeLEfn5iJ0IIkgaa4si,62,rap
229,A Un Passo Dalla Luna,"Rocco Hunt, Ana Mena",2020-07-03,3YNcQUeVOpM3SDmwBeGfMK,47,rap
230,De Vez en Cuando (Aparece),Nsqk,2020-01-31,08VP9HBayRpUC20OzFktik,55,rap
231,6.3,"Naps, Ninho",2020-02-28,3lTL4LdFKVF51lseI2nk5D,57,rap
232,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)","Wiz Khalifa, Ty Dolla $ign, Lil Yachty, Sueco",2020-01-24,15eWNa3kpCPKILbSvvzSWl,57,rap
233,Flex (feat. Juice WRLD),"Polo G, Juice WRLD",2020-05-15,2QqJTIlGKRLJC3onkavYEz,65,rap
234,Shake The Room (feat. Quavo),"Pop Smoke, Quavo",2020-02-07,7rSnKi58HPIVC0FVyh04Q1,57,rap
235,Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",2020-07-10,5wWAwzGp2OaaoIkwcz6wZs,64,rap
236,Bébé de Bogota,Moha La Squale,2020-06-28,32r2ZWspyGLajXWYuyBtr0,49,rap
237,Ride,King Von,2020-10-30,0c5qAIcNy3jNIxmZXllp4V,64,rap
238,Go2DaMoon (feat. Kanye West),"Playboi Carti, Kanye West",2020-12-25,0F13K9dwYH2zpTWiR8d628,60,rap
239,28 (feat. NiiHWA),"Agust D, NiiHWA",2020-05-22,3pGNUEIlaUlCU8mXxKInzw,56,rap
