,track_name,artist_name,release_date,id_track,popularity,genero
0,Como Si Fueras a Morir Mañana,Leiva,2019-03-22,4aAfLSx9IthpC3Pw5pNk3E,59,indie
1,Lo Que Te Mereces,Viva Suecia,2019-10-04,1m64wK0vr8OaviUWuIfncH,54,indie
2,No Te Preocupes por Mi,Leiva,2019-03-22,7hv7synVPhVu30Ex2amJQc,52,indie
3,Serem Ocells,Oques Grasses,2019-02-08,1OhTU9Vr08VrEAa0kJ98u8,51,indie
4,Cry,Cigarettes After Sex,2019-10-25,3p4hRhMcb6ch8OLtATMaLw,83,indie
5,Where's My Love,SYML,2019-05-03,1B62o4CbdL9ckGvwsz2cgn,76,indie
6,Te Prometo,Viva Suecia,2019-10-04,2XV9XNZ62qzu49Mpzh3nqb,49,indie
7,Someone To You,BANNERS,2019-10-04,2f0pn9DkEJwAzXApnFh5cr,71,indie
8,Torno a Ser Jo,Oques Grasses,2019-02-08,1x01aWidnuAXwmumSnuRwL,48,indie
9,In The Night,Oques Grasses,2019-02-08,4dG8lkQSrRdiQe89ZXx0sT,48,indie
10,Las Canciones De Juanita,Carolina Durante,2019-04-26,2jlNuMHyRRVygPTyd2Clau,48,indie
11,Devuélvemelo,Babi,2019-11-01,5KwzWrI7rj4O6Dj701hzpM,54,indie
12,Días Amables,Viva Suecia,2019-10-04,3ta3AQq6Za2Ku7WlW35H7Z,47,indie
13,Vámonos a Marte,Kevin Kaarl,2019-02-28,2TzkIzgzIHhewMxyh1u4hh,70,indie
14,Mediterrània,"La Fúmiga, El Diluvi, VADEBO",2019-11-05,6PSa8yVwOCDUteo1trGtUm,46,indie
15,Superpoderes,Leiva,2019-03-22,3by1RwAsoZ6nNoMOCy11LM,47,indie
16,Sta Guai,Oques Grasses,2019-02-08,60pwtohz88VHEpAXtTGgYq,46,indie
17,San Lucas,Kevin Kaarl,2019-11-07,75UMtPC77vqKRwfSuYuNPO,72,indie
18,Disco,Surf Curse,2019-06-12,2Lumsra3kuU61wXkEKzKaK,77,indie
19,Godzilla (feat. Enrique Bunbury & Ximena Sariñana),"Leiva, Bunbury, Ximena Sariñana",2019-03-22,7rbsQlwPWCnz72GdzVOi9h,50,indie
20,Lo jodiste,Babi,2019-08-16,1Sedbo7kqP6PXnN5iKg183,53,indie
21,Leave a Light On,Tom Walker,2019-03-01,4iVVU8DyQvOVsKafv3KWIF,70,indie
22,¿Qué?,"La Bien Querida, Diego Ibáñez",2019-09-27,2XH4XQcZdWcpHO11ePLDg7,46,indie
23,Colegas,Babi,2019-09-20,3NUoEQ2W7pjFSOy08nXQed,53,indie
24,rises the moon,Liana Flores,2019-04-10,51Grh1RyUDcMBbpuyUIUHI,77,indie
25,Podría Ser Peor,La Casa Azul,2019-03-22,7Eh2mdfhNMLRm7BFSS4uWU,47,indie
26,Mount Everest,Labrinth,2019-11-22,1ZdhOMWyFR8Iv9eylMGYg2,74,indie
27,La Típica Canción,Ginebras,2019-09-19,6yGP9c0OkKZgdqBjec9HMu,44,indie
28,Those Eyes,New West,2019-05-10,50x1Ic8CaXkYNvjmxe3WXy,74,indie
29,Jealous,Eyedress,2019-12-06,1aXV8GrmQLvgoFtBPERP7E,78,indie
30,Heavenly,Cigarettes After Sex,2019-10-25,70YTBH8vOGJNMhy6186yFm,76,indie
31,Inevitable,Oques Grasses,2019-02-08,3C3eBAihFEehucnBUo1tfn,44,indie
32,Colapso,Kevin Kaarl,2019-02-28,7dT9D6117e5DbhnKxDLNW9,70,indie
33,Formula,Labrinth,2019-10-04,6EtKlIQmGPB9SX8UjDJG5s,73,indie
34,Estimar-te com la terra,Ginestà,2019-11-15,1Mv82uSpBRcqLheQXuEPGa,43,indie
35,Calle Melancolía,Robe,2019-12-13,3li6qqddV84LgSw9lgh0sG,43,indie
36,Cradles,Sub Urban,2019-01-04,47UFoOuvrkt4khE7c5aap6,69,indie
37,Tom's Diner,"AnnenMayKantereit, Giant Rooks",2019-06-28,0oA9wBGDY4uyILLg4GymWP,70,indie
38,Espremedors,La Fúmiga,2019-11-05,6PAspDwn6UFPJWLYBxpcDc,42,indie
39,Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",2019-03-22,57RA3JGafJm5zRtKJiKPIm,76,indie
40,"Joder, No Sé",Carolina Durante,2019-04-26,636vTMjYAe7E50T99fSDwU,42,indie
41,Tek It - Sped Up,Cafuné,2019,0MnTkIEP4zZN1IUSu8MvIz,72,indie
42,MELÓN VINO,WOS,2019-10-04,5uHAzGa4d9j35DEbhUwGhi,61,indie
43,Bags,Clairo,2019-08-02,6UFivO2zqqPFPoQYsEMuCc,75,indie
44,All For Us,"Labrinth, Zendaya",2019-11-21,76YSWx6L6FNsuaP6GWBb8P,70,indie
45,Can I Call You Tonight?,Dayglow,2019-11-14,61OJxhoY3Ix50rYVKo8zRK,71,indie
46,Sofia,Clairo,2019-08-02,7B3z0ySL9Rr0XvZEAjWZzM,75,indie
47,Rota,Babi,2019-02-06,1JVm36iPfo7GLFKOGRxpsg,48,indie
48,Algunos Tenemos Fe,Viva Suecia,2019-10-04,1Q70qZNnF7Pwbm1ZcuxIAb,40,indie
49,CANGURO,WOS,2019-10-04,2UAWYufVaO3EnUUNzl0ppO,57,indie
50,Cançó de L'Aire,Oques Grasses,2019-02-08,0DEoxN2GuvQJSMNDN2XFlY,40,indie
51,Abrazado a Ti,Kevin Kaarl,2019-11-07,455RH9fblZ8Onelsd9D7K7,68,indie
52,Nuclear,Leiva,2019-03-22,3AxnYFtzJXhCCyqauj74GL,41,indie
53,Still Don't Know My Name,Labrinth,2019-10-04,6N22FZs2ZhPBYi3b9XPajV,69,indie
54,ROXANNE,Arizona Zervas,2019-10-10,696DnlkuDOXcMAnKlTgXXK,69,indie
55,Coyotes - Versión en Acústico El Embarcadero,Travis Birds,2019-01-18,1avkjAAaGaUOSfDpiLvkFw,41,indie
56,Opendoors,Jitwam,2019-05-03,1gPeJMO7Az6ZtzHiaKUTWb,67,indie
57,OKUPA,WOS,2019-10-04,25NPeIjHjQGvyp4D52Tji2,60,indie
58,El Día Que Nací Yo,"Rodrigo Cuevas, Raül Refree",2019-12-13,5S23UOkrexcAWHmyTeTbaU,40,indie
59,Falling In Love,Cigarettes After Sex,2019-10-25,0O0bttAxJKKWqAqY2Nq4mC,71,indie
60,Touch,Cigarettes After Sex,2019-10-25,1l4pW7Tklvcc3k38rDFMkk,72,indie
61,Una Persona Sospechosa,Los Punsetes,2019-10-04,3PSskmdr6wYl3qR7OQUAot,41,indie
