,track_name,artist_name,release_date,id_track,popularity,genero
57,No Hemos Aprendido Nada,Viva Suecia,2022-03-24,3NwKRS2q1cFUCcc9NaySz0,37,indie
58,People Watching,Conan Gray,2022-06-24,3TFoEJe5zNuHZStRboWPxg,68,indie
59,El Contorno de Tus Miedos,Second,2022-09-30,0PQ10jG8o8Wh0uWMFtVepR,38,indie
60,Esto Que Tengo Contigo,La Bien Querida,2022-11-17,6NLYCXFbkxmdp9j92epGxk,37,indie
61,Así Bailaba,"Rigoberta Bandini, Amaia",2022-07-08,1hf8CDYdkkcQhthrRL8iy7,37,indie
62,Those Eyes - Sped Up,New West,2022-07-20,6XDBohkvajOwoqr8jHPjzQ,66,indie
63,All My Love,Noah Kahan,2022-10-14,7ByxizhA4GgEf7Sxomxhze,74,indie
64,VALENTINO (feat. mori & Clutchill),"Ralphie Choo, rusowsky, PEDRAXE, mori, Clutchill",2022-06-24,0NPpmjVQEEJZxOckYzBjWi,40,indie
65,Northern Attitude,Noah Kahan,2022-10-14,4O2rRsoSPb5aN7N3tG6Y3v,73,indie
66,joker (REPUTA),"Zahara, Carolina Durante",2022-09-23,34bxWaOW0DFEyzz3yjkLGs,36,indie
67,Bailaremos,Sexy Zebras,2022-03-25,6NKepMBqaJaR2DLpZgROgY,35,indie
68,"Al olvido (feat. Ara Malikian, Rozalén, Coque Malla, Lori Meyers y Mikel Izal)","Elefantes, Coque Malla, Ara Malikian, Lori Meyers, Mikel Izal, Rozalén",2022-10-06,6AYQCNVt8jCSo6wMuE5Sa1,35,indie
69,Black Leaves,KIRBY,2022-01-06,7wTXoVGiDC9jS0oxdfwLKv,62,indie
70,Vamos A Olvidar,"Soleá Morente, La Casa Azul, Las Negris",2022-10-18,1M163jU3eaTObjYl1F3ANs,36,indie
71,I Was Born To Love You,"Ray LaMontagne, Sierra Ferrell",2022-08-04,24CcvMOaNniXXcxA8HjUw1,63,indie
72,Solo Estás Tú,"Siloé, David Otero, PMP",2022-03-10,2342yBH3sRnsnqSca7ekkL,35,indie
73,1985,Bo Burnham,2022-06-02,0yNiaePZow0ycdrmLV0J7y,64,indie
74,Tu nuevo grupo favorito,Carolina Durante,2022-01-27,3y5dbGc9V7lWLmO4oqEt1C,35,indie
75,Errefuxiatuena,"IZARO, Mikel Urdangarin",2022-04-29,4msOqyf4AVaFyqcnnWHNGp,34,indie
76,No drama,Babi,2022-11-30,7GSO4ELAP08oZs3VtIJPZa,42,indie
77,Hrs & Hrs,Muni Long,2022-09-23,3ncmoWTwJgx63LwMTyBCXf,69,indie
78,te quiero tanto,Kevin Kaarl,2022-08-25,04aBuWoZeHYJeDDTWYSgso,66,indie
79,No Hay Futuro,La Casa Azul,2022-04-08,1YZE7BBBVKLaGG1Vum2HPS,35,indie
80,El lugar correcto,Natalia Lafourcade,2022-10-28,3G6XpCfczuhbTSBlgfqe9v,59,indie
81,Lights - Sped Up Version,"Ellie Goulding, Speed Radio",2022-07-01,4TZ2Ub8bZh4LTs06eANDXa,63,indie
82,Corales,Babi,2022-12-12,0k2S7GrwuyTHtn8n7yqGpQ,42,indie
83,I Think I Left the Stove On,Hotel Ugly,2022-07-14,34HgIvucTKJvDgzHVMaGLG,67,indie
