,track_name,artist_name,release_date,id_track,popularity,genero
93,Bathroom,Montell Fish,2022-10-28,3sLTYBYs6lJsFK84t2X7wt,73,rap
94,True Love,"Kanye West, XXXTENTACION",2022-05-27,06JvOZ39sK8D8SqiqfaxDU,70,rap
95,Around Me (feat. Don Toliver),"Metro Boomin, Don Toliver",2022-12-02,221qmpQeBNV87sUjQeUTVH,73,rap
96,Bro Bro,"Moha The B, BobbyBlock",2022-05-12,3uq7QdRiLDEKLOJMT4ESYZ,40,rap
97,I Like You (A Happier Song) (with Doja Cat),"Post Malone, Doja Cat",2022-06-03,0O6u0VJ46W86TxN9wgyqDj,72,rap
98,Massive,Drake,2022-06-17,28JBD8p18xNuOfyV7Cotdn,65,rap
99,Bona Vida,"Flashy Ice Cream, 31 FAM, Mushkaa",2022-07-15,60NiTRZhf2nhmgghPRbNET,39,rap
100,Rich Flex,"Drake, 21 Savage",2022-11-04,1bDbXMyjaUIooNwFE9wn0N,72,rap
101,Stos Demonios,"Rojuu, Steve Lean, Sticky M.A.",2022-05-20,77jFo3Kwm0wsE1lSaJRhVZ,42,rap
102,Butakera,"La Joaqui, Alan Gomez, EL NOBA",2022-07-28,60DHrnRAhNJMy4WeEf23NH,58,rap
103,LOCO,"GIMS, Lossa",2022-12-02,0ksYW1iavv5SwGshxjpLvK,60,rap
104,Tocame,La Santa Grifa,2022-02-01,4dWY6RpM9zmYvwqxrNvwtV,71,rap
105,PUFFIN ON ZOOTIEZ,Future,2022-04-29,1qMMYpVatbRITKCfq1gasi,74,rap
106,Los Illuminaty,"Rochy RD, Anuel AA",2022-01-01,4WOmUK3ngIuHqqdgka0DN2,50,rap
107,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],"Metro Boomin, Travis Scott, 21 Savage",2022-12-02,4WuOWVnAqvEQxgSRrspBgt,70,rap
108,Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2022-05-13,28qA8y1sz0FTuSapsCxNOG,69,rap
109,First Class,Jack Harlow,2022-05-06,0wHFktze2PHC5jDt3B17DC,71,rap
110,Spin Bout U,"Drake, 21 Savage",2022-11-04,2ZL7WZcjuYKi1KUDtp4kCC,71,rap
111,maybe (feat. Bring Me The Horizon),"mgk, Bring Me The Horizon",2022-03-25,25wdC7CJmCJPgnKw9rYquJ,65,rap
112,Open Arms (feat. Travis Scott),"SZA, Travis Scott",2022-12-09,0xaFw2zDYf1rIJWl2dXiSF,72,rap
113,MORE,j-hope,2022-07-01,4XKXphKH76W4zNpkgFS5o2,65,rap
114,That That (prod.&feat. SUGA of BTS),"PSY, SUGA",2022-04-29,7GNRUsU3M4XNDDB9xle5Dz,66,rap
115,Just Wanna Rock,Lil Uzi Vert,2022-10-17,4FyesJzVpA39hbYvcseO2d,68,rap
116,In My Head,Lil Tjay,2022-04-01,1HvTxgCj0mTzQlEo0zLvFb,61,rap
117,Raindrops (Insane) [with Travis Scott],"Metro Boomin, Travis Scott",2022-12-02,1pacwLXyRO47ka0v6LTIiY,68,rap
118,Mayor Que Usted,"NATTI NATASHA, Daddy Yankee, Wisin & Yandel",2022-06-17,7d7aPD2oxuzjhOZnu4Dj23,54,rap
119,Rulay,"Amenazzy, Beny Jr",2022-02-16,7mLJiuLlh6v8Hz5PfYfOTh,40,rap
120,Understand,BoyWithUke,2022-05-06,6dGqGkYDoRrKh5UiIcTT22,64,rap
121,I'm Still in Love with You (feat. Sasha),"Sean Paul, Sasha, Jeremy Harding, Murray Elias",2022-11-11,5lJx5eiSahFfsqkMJVlkDN,66,rap
122,Out thë way,Yeat,2022-09-09,6IyoLWzljeR3ldQo4KWHT6,70,rap
123,BANDIDO,"Emanero, FMK, Rusherking, Estani",2022-05-26,5aQtcr0PfEtk4FZCz5rLdV,56,rap
124,Still Life (with Anderson .Paak),"RM, Anderson .Paak",2022-12-02,3p4N6mBFv42M8dI8SUoPre,63,rap
125,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",2022-11-04,2KLwPaRDOB87XOYAT2fgxh,67,rap
126,I'll Be Missing You,"Diddy, 112, Faith Evans",2022-06-24,25tsnA5lDP4UctAQOoa8Ks,62,rap
127,Legends,Juice WRLD,2022-03-18,6BjtaWm1T4kDWAqHrf8vEi,68,rap
128,Shirt,SZA,2022-12-09,2wSTnntOPRi7aQneobFtU4,72,rap
129,DON'T YOU WORRY,"Black Eyed Peas, Shakira, David Guetta",2022-11-10,0YJW8OXw8G1xDfkzaID3vv,52,rap
130,Dos Besitos,"La Joaqui, Salastkbron, Gusty dj",2022-10-27,4qXWX3OmEKp0YCnnxJqTMO,55,rap
131,Bendecido,"El Alfa, FARIANA",2022-04-07,7gsHD3vIGkPC8DiPf3nbFV,49,rap
132,Mala Eligiendo,Amenazzy,2022-10-18,2dtQLhWPtBfzrGT5ynTUym,43,rap
133,P power (feat. Drake),"Gunna, Drake",2022-01-13,0lEjxUUlKqjqXrVlIHFduD,72,rap
134,IDGAF (with blackbear),"BoyWithUke, blackbear",2022-05-06,4ZUpTMKPYFTfJqamWFU9Zv,65,rap
135,Step Back!,"1nonly, SXMPRA",2022-09-02,6jdwbcH788txYS6Doy1F1j,65,rap
136,Balader,"Soolking, Niska",2022-05-26,6PrB4KpvuoYWtwjPC5a44S,61,rap
137,Sticky,Drake,2022-06-17,4rmVZajAF7PkrCagGPHbqa,66,rap
138,Destroy Myself Just For You,Montell Fish,2022-07-22,40Fmr4mXhz4PtrMAPTnoXB,70,rap
139,Sweetest Pie,"Megan Thee Stallion, Dua Lipa",2022-03-11,7mFj0LlWtEJaEigguaWqYh,63,rap
140,vice city,XXXTENTACION,2022-01-28,6MOst484piqXpzPPRRe8i5,65,rap
141,C’est La Vie (with bbno$ & Rich Brian),"Yung Gravy, bbno$, Rich Brian",2022-10-28,3QqOcLtTU8zzlQRJCZzttP,65,rap
142,Massive,Drake,2022-06-16,0oiv4E896TUTTeQU0cmIui,60,rap
143,Ma Jolie,LFERDA,2022-05-27,1RpfpLMsvQB9voSXa973SP,50,rap
144,ALL MINE,Brent Faiyaz,2022-07-08,3XgGQ1wjo5khvq2UImjyNF,74,rap
145,J'ai tout su,Jul,2022-06-03,3fgEIHsl6ecyAK1rpAxBIY,58,rap
146,Hours In Silence,"Drake, 21 Savage",2022-11-04,0sSRLXxknVTQDStgU1NqpY,69,rap
147,Limbo,Freddie Dredd,2022-08-11,37F7E7BKEw2E4O2L7u0IEp,66,rap
148,HOTEL LOBBY (Unc & Phew),"Quavo, Takeoff",2022-10-07,4vVjPTApwXZwB2H3mBq3ml,66,rap
149,Circo Loco,"Drake, 21 Savage",2022-11-04,7GeTsDIc5ykNB6lORO6Cee,64,rap
150,Arson,j-hope,2022-07-15,2QWEMqQMJR1KDf6hDjJOs6,64,rap
151,I Can't Save You (Interlude) [with Future & feat. Don Toliver],"Metro Boomin, Future, Don Toliver",2022-12-02,2N9LEu6Pf8nDcp3GjWJT1Z,67,rap
152,El Coba,Rochy RD,2022-01-26,1lh3TDFVCmgOE6szIPwoIK,44,rap
153,Show Me,Joey Bada$$,2022-07-22,2uuJs2nltcYFh9pkKP7bW4,66,rap
154,Sick of U (with Oliver Tree),"BoyWithUke, Oliver Tree",2022-09-30,5IXdkgrT4lb9sKIb8tbOQ3,62,rap
155,Flawlëss (feat. Lil Uzi Vert),"Yeat, Lil Uzi Vert",2022-09-09,1a019wP7IdYLexwbmfZPm3,67,rap
156,A Keeper,Drake,2022-06-17,0nAZGkBGKQCXyaoSJfRhC1,60,rap
157,Silent Hill,"Kendrick Lamar, Kodak Black",2022-05-13,3lzUeaCbcCDB5IXYfqWRlF,65,rap
158,JACKIE BROWN,Brent Faiyaz,2022-07-08,2IlT65thKQQw248mhk2PjQ,68,rap
159,Gueule tapée,ElGrandeToto,2022-08-05,6h8Q07MtQBabHOjObg1a57,48,rap
160,Pentagrama,Alex Zurdo,2022-01-07,1DofNh9ulHsQkybB81XMPj,58,rap
161,Maléfica,"Cazzu, Maria Becerra",2022-05-30,0U9OZFbn82oICL2jNbpNHy,54,rap
162,Ghazali (feat. Bryan Mg),"DYSTINCT, Bryan Mg",2022-06-03,5IJRqarA4QIc2qAw74mYo9,52,rap
163,Po Po Po,"Bulin 47, Flow 28",2022-11-23,1dnlWBC8oXaxzDQWtDxies,46,rap
164,On BS,"Drake, 21 Savage",2022-11-04,34tz0eDhGuFErIuW3q4mPX,66,rap
165,Lonely,RM,2022-12-02,49iPCmLYg3SS8r2MXcbR1N,59,rap
166,Suavemente,Soolking,2022-05-26,6Qe7YCkIOc1iaw9HKqO3qV,57,rap
167,I LIKE,Tory Lanez,2022-04-22,5uKHTLXNcftXtYfU7j9cQ6,66,rap
168,Regresen el Tiempo,La Santa Grifa,2022-02-01,6Ydl0XXvzCjE25xDLbV7Qf,67,rap
169,Like Glue,Sean Paul,2022-11-11,56m8Wv3qRBfwLuO08GtfHs,61,rap
170,Adentro,"Amenazzy, Noriel",2022-11-29,4kG3m7rHjUJUJjhphH2m99,42,rap
171,One Right Now (with The Weeknd),"Post Malone, The Weeknd",2022-06-03,1nltpRhEiXikwDlVn4UADk,64,rap
172,Super Freaky Girl,Nicki Minaj,2022-08-12,4C6Uex2ILwJi9sZXRdmqXp,64,rap
173,Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",2022-12-09,4h5x3XHLVYFJaItKuO2rhy,68,rap
174,MAAK,"Tagne, Manal",2022-02-11,4g1AKn1RwrNmCUTzl6pSI3,49,rap
175,Savior,"Kendrick Lamar, Baby Keem, Sam Dew",2022-05-13,3drdWsJKiVCSQ2gKhd9BDT,63,rap
176,Burn,Juice WRLD,2022-03-18,1X8E4vVoOM3BpSQlEDSjjM,65,rap
177,Privileged Rappers,"Drake, 21 Savage",2022-11-04,7l2nxyx7IkBX5orhkALg0V,65,rap
178,Kill The Noise,Papa Roach,2022-04-08,2DyDyOW1hRYFFaMhBCAHJ9,60,rap
179,1000 Blunts,$uicideboy$,2022-07-29,09riz9pAPJyYYDVynE5xxY,71,rap
180,Super Freaky Girl,Nicki Minaj,2022-08-26,2yjlYDiNiQkdxVqTlaSrlX,64,rap
181,Love Language,SZA,2022-12-09,1eIXYZWEfJO3Na2LCCnIJE,66,rap
182,Cigarettes,Juice WRLD,2022-03-18,1CfuBY3BDdKpooQ9L5zgUc,67,rap
183,Churchill Downs (feat. Drake),"Jack Harlow, Drake",2022-05-06,3EMp20j5E42MxfFbsEsIvD,64,rap
184,Give You What You Want,Lil Tjay,2022-11-11,6PQK1Y3Dl6dym9pj0y9Chy,57,rap
185,WASTE - Sped Up Version,KXLLSWXTCH,2022-11-11,72XhVH8vlREICt6NmT623Q,61,rap
186,HOTEL LOBBY (Unc & Phew) - A COLORS SHOW,"Quavo, Takeoff",2022-06-18,1qA7crrPzO702kDZgRAhyk,55,rap
187,Voices In My Head,Falling In Reverse,2022-05-31,5XUuldRjPXcP5QxyEN4IXT,60,rap
188,DIE,Gazo,2022-07-01,3D29kjUyWxsT3jUUTtARVQ,62,rap
189,Peli-Culeo,"Cazzu, De La Ghetto, Randy",2022-05-30,2pEmxGe9nMIjg8wniWkYjJ,58,rap
190,Wrapped Around Your Finger,Post Malone,2022-06-03,6Kfoo60npYPdvNxMPMiDpX,62,rap
191,Hola,"Tokischa, Eladio Carrion",2022-08-05,5VD5mr12uonOBeEFbqobXA,43,rap
192,Purple Hearts,"Kendrick Lamar, Summer Walker, Ghostface Killah",2022-05-13,1REVvAphiSTJyKQ1fDpHa4,62,rap
193,Silhouette,ElGrandeToto,2022-11-14,5uFJwscfsYN5NFL7bUl3p3,46,rap
194,= (Equal Sign),j-hope,2022-07-15,70XnKsO3UnIT4FnEwChQXx,61,rap
195,Awkward,SZA,2022-06-09,2xZ0zfuDTv5LxLhEgD82PG,70,rap
196,Call Me Every Day (feat. Wizkid),"Chris Brown, Wizkid",2022-06-23,1B5I5yqLpVI5EosZS6bJFs,62,rap
197,"Closer (with Paul Blanco, Mahalia)","RM, Paul Blanco, Mahalia",2022-12-02,0Cuwd86fyu0lPVokzTp8Hu,58,rap
198,"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, Dahi, Tyler, The Creator",2022-07-08,3zakx7RAwdkUQlOoQ7SJRt,65,rap
199,Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff),"Metro Boomin, A$AP Rocky, Takeoff",2022-12-02,3SsJ17EnPIu1B4GZshqjIS,63,rap
200,Mirror,Kendrick Lamar,2022-05-13,5xoYormSTltk6F9SlQV6mm,61,rap
201,Mr. Morale,"Kendrick Lamar, Tanna Leone",2022-05-13,6CmpZfKUQ2KerzBFZ3QKFr,61,rap
202,Major Distribution,"Drake, 21 Savage",2022-11-04,46s57QULU02Voy0Kup6UEb,62,rap
203,Badi 7efyan,Stormy,2022-08-19,7twFNyJbMDWQPn8lk0lDRh,50,rap
204,7elmet Ado 5,ElGrandeToto,2022-01-14,76qkK77Dl9q4cSxbk06PoY,46,rap
