,track_name,artist_name,release_date,id_track,popularity,genero
440,Be My Fire,The Blue Stones,2018-10-26,1lctRlmXFqukXxW4Gjm5HJ,47,indie
441,Habibi,Tamino,2018-10-19,5juBKIr7vbfAUgFpa34DuO,51,indie
442,God Only Knows,for KING & COUNTRY,2018-10-05,4ElNxglBjcrASiGn58t9Jm,63,indie
443,Estábamos Tan Bien,Daniela Spalla,2018-09-21,3uRSGfI30pIW4efbKh4age,51,indie
444,Turntable,Dead Horses,2018-04-06,0Dp07EA5ybveKSUE27CuEd,45,indie
445,Temptation,Raveena,2018-10-23,0ulct3cASnhGvaGhFIuIyZ,52,indie
446,Sincerity Is Scary,The 1975,2018-11-30,6HguG9HRb1Ke1bhihfE4m8,55,indie
447,Night Market,ConcernedApe,2018-08-08,2J82xw91Tqk1RaF38zUn8w,49,indie
448,Anarchist,YUNGBLUD,2018-07-06,3vVkxjrTP4SM1Ogq68LoXW,47,indie
449,Dead Inside,Younger Hunger,2018-10-12,2JqyquFrqaoKt0SRr91meT,54,indie
450,Drunk in L.A.,Beach House,2018-05-11,579f7KQP5rpiiugsVuSuoQ,40,indie
451,Some Feeling,Mild Orange,2018-04-18,0zWvxp7DQhbL3ZiqknVqBK,49,indie
452,Birthday Suit,Cosmo Sheldrake,2018-04-06,598B9RU1jZhObFSQJhisIa,44,indie
453,Painkillers,Rainbow Kitten Surprise,2018-04-06,6fc51JZVE0Yijdi6RuoLFv,63,indie
454,Paris,L'Impératrice,2018-03-02,6UTDgh5ezazezpAe4HmAos,44,indie
455,Sunset Canyon,"Foxwarren, Andy Shauf, Darryl Kissick",2018-11-30,4YvOkz9IrldHkWiDZremSr,48,indie
456,At Home,Slow Pulp,2018-06-05,4wDgL9CFL7ee8Z7gwQCXJW,54,indie
457,"Say, Can You Hear",Men I Trust,2018-11-30,16Ky4KZFBlAnFzsgQOn5MT,51,indie
458,Same Old Song (S.O.S. Part 1),Two Feet,2018-10-05,41VDk3CQ9viP55n40jCniL,46,indie
459,Disco Sole,Nu Genea,2018-05-01,4shVjgoOMa73JgBtZIDDz4,45,indie
460,カラカラカラのカラ,Kikuo,2018-01-24,2LEe6g4jPbwHNDM3dJCyCF,49,indie
461,Aline,Therapie TAXI,2018-06-20,2GdQWH8tkjfX9V4Ay296PE,49,indie
462,Rose Petals,S. Carey,2018-02-23,2qWuegI1pmesQPRvzgnokk,43,indie
463,Geyser,Mitski,2018-08-17,2fCdOF4nBAeQaXW84WjoiU,52,indie
464,Rolling With the Punches,The Blue Stones,2018-10-26,0v9RvGFYslguejByMf7zp1,46,indie
465,Triciclo Perú,Los Mojarras,2018-02-15,1Ahb1lGCvsRSlmThubFzsy,46,indie
466,Talia,King Princess,2018-04-13,53jbdPQBaH6WaQvW0zmGBs,52,indie
467,Cold War,Cautious Clay,2018-02-21,6DwiGVCgXGREeCyJZtX7S1,52,indie
468,Espacio,Sous-Sol,2018-07-20,36aUaCD7uFu2MH4W6VIjio,48,indie
469,La Vida la Vida,Jósean Log,2018-01-26,3zmkTFvCLTIa6JfPr8F8QX,44,indie
470,Nocturne,Blanco White,2018-10-29,3wSrfFr3uqwz17l1iF5rvc,45,indie
471,Pictures of Girls,Wallows,2018-04-06,415dK4glwDO7fXxYg3np8B,54,indie
472,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,Ray LaMontagne,2018-06-13,1xYMyM7MxFi4OuzDA2op9Q,45,indie
473,Heaven,Clairo,2018-09-07,4XYo3W8U6IY42EbB01rnR4,60,indie
474,Karpe Diem,Ed Maverick,2018-03-02,2Jpw6uRsDncpCYkvdrfTTk,47,indie
475,Ddoje Facce,Nu Genea,2018-05-01,2eugKq2QsQ3TRJ4JgbdpzC,45,indie
476,Low Life (2018),The Reytons,2018-08-03,3smy3Bm9wW1YpBvxsm4Kxl,46,indie
477,count on,"Shallou, Colin",2018-11-29,1A4tabNlyLKLOHQW2XpjaU,44,indie
478,Party of One (feat. Sam Smith),"Brandi Carlile, Sam Smith",2018-10-17,25fcj6d2W1l8DQL11Czdzb,46,indie
479,Tints (feat. Kendrick Lamar),"Anderson .Paak, Kendrick Lamar",2018-11-16,7c3SbTuufigBWURcICnAWy,51,indie
480,Please,Noah Kahan,2018-02-02,6ltDkBIvtG6cP5xhXMvFie,49,indie
481,King of Everything,Dominic Fike,2018-10-16,0lO1yt6M1l1OAs80M3vEfM,54,indie
482,Policía,1915,2018-10-05,0pDooPTaMUaDQfnBdbPdYo,45,indie
483,Bakara,Polo & Pan,2018-07-13,5Sl1RVQbD9PigheYMG7yAP,42,indie
484,Tommy's Party,Peach Pit,2018-06-28,5OuJTtNve7FxUX82eEBupN,56,indie
485,Better Not (with Wafia),"Louis The Child, Wafia",2018-10-26,7n1940b6kHcaEewFSZXnXa,56,indie
486,Where Angels Fear To Tread,Disclosure,2018-08-20,1ZqeykOaDmjkldzs7XGR4b,48,indie
487,Absinthe,I DONT KNOW HOW BUT THEY FOUND ME,2018-11-09,4hs2FbesB8qo6H5Berbikd,52,indie
488,Du bist anders,AnnenMayKantereit,2018-12-07,1FuB3SlcjgU3KAyDwUwB6r,54,indie
489,Hurt Somebody (With Julia Michaels),"Noah Kahan, Julia Michaels",2018-02-02,7vA2Y79Q4bBqdzBCfHeGEe,47,indie
490,Narcissist (feat. The 1975),"No Rome, The 1975",2018-08-28,4qjLvvBh5ZeKEPyShKRf06,56,indie
491,Aura,"SG Lewis, J Warner",2018-04-06,4qEEERg5kM60N2vcna11oq,47,indie
492,Persephone,Tamino,2018-10-19,4tIbyvltn6p8NNzuGOyJUH,47,indie
493,Groceries,Mallrat,2018-06-01,3II5NhDhjzIessLfaSjPQn,52,indie
494,Know You Better,LEISURE,2018-10-05,0iSSotaTG7XEd7x0vSwlUw,43,indie
495,Hielo,Zoé,2018-04-18,2YiqBesMJpszYU6raDOG0R,56,indie
496,Make Out in My Car - Sufjan Stevens Version,"Moses Sumney, Sufjan Stevens",2018-05-25,099OI5KEJXIIj1GezRIWU0,46,indie
497,I Can Change,Lake Street Dive,2018-05-04,0jCe45cYIc6NXedmbIKy0Q,51,indie
498,No Van a Parar,Peces Raros,2018-10-26,1GLYsZMbHm72Uy2QvzdgDQ,45,indie
499,Dull Knives (Cut Better),The Warning,2018-11-25,17qrNfLq2XLWTlXO7jn4p7,45,indie
